Order_ID,Order_Date,Customer_ID,Customer_Region,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Mode,Order_Status,Total_Amount
104466,2023-07-06 01:00:00,4867,South,Electronics,Item_E,25719,3,Cash,Returned,77157
104467,2023-07-06 02:00:00,5873,South,Clothing,Item_B,21152,8,UPI,Cancelled,169216
104468,2023-07-06 03:00:00,9635,Central,Electronics,Item_D,46842,1,Net Banking,Cancelled,46842
104469,2023-07-06 04:00:00,1297,South,Electronics,Item_A,9385,8,Credit Card,Cancelled,75080
104470,2023-07-06 05:00:00,6856,South,Electronics,Item_B,20043,8,Cash,Cancelled,160344
104471,2023-07-06 06:00:00,2015,East,Electronics,Item_E,17705,6,Debit Card,Cancelled,106230
104472,2023-07-06 07:00:00,2384,South,Beauty,Item_B,28222,5,Debit Card,Delivered,141110
104473,2023-07-06 08:00:00,9745,North,Home & Kitchen,Item_C,16639,9,Credit Card,Delivered,149751
104474,2023-07-06 09:00:00,3350,West,Electronics,Item_C,14860,6,Net Banking,Cancelled,89160
104475,2023-07-06 10:00:00,2269,East,Books,Item_D,9049,1,Cash,Cancelled,9049
104476,2023-07-06 11:00:00,2260,South,Clothing,Item_A,29828,6,Cash,Cancelled,178968
104477,2023-07-06 12:00:00,8701,North,Clothing,Item_A,25035,1,Cash,Returned,25035
104478,2023-07-06 13:00:00,9376,West,Clothing,Item_E,4936,6,Cash,In Transit,29616
104479,2023-07-06 14:00:00,5563,East,Clothing,Item_D,35577,3,Cash,Cancelled,106731
104480,2023-07-06 15:00:00,7897,North,Clothing,Item_A,47643,6,Net Banking,Returned,285858
104481,2023-07-06 16:00:00,6672,South,Electronics,Item_C,4109,6,Cash,Returned,24654
104482,2023-07-06 17:00:00,6593,Central,Home & Kitchen,Item_D,49755,1,Net Banking,Cancelled,49755
104483,2023-07-06 18:00:00,7155,Central,Books,Item_B,15067,9,Net Banking,In Transit,135603
104484,2023-07-06 19:00:00,6543,East,Beauty,Item_D,994,8,Net Banking,Delivered,7952
104485,2023-07-06 20:00:00,8240,North,Books,Item_D,18145,2,Debit Card,Cancelled,36290
104486,2023-07-06 21:00:00,5683,West,Beauty,Item_A,15569,2,UPI,Cancelled,31138
104487,2023-07-06 22:00:00,2881,North,Beauty,Item_E,43801,5,Credit Card,Delivered,219005
104488,2023-07-06 23:00:00,9713,Central,Books,Item_E,24007,2,Debit Card,In Transit,48014
104489,2023-07-07 00:00:00,4809,East,Electronics,Item_A,11056,1,UPI,Delivered,11056
104490,2023-07-07 01:00:00,6807,South,Clothing,Item_A,6995,2,Debit Card,Cancelled,13990
104491,2023-07-07 02:00:00,5883,North,Electronics,Item_A,29585,5,Net Banking,Cancelled,147925
104492,2023-07-07 03:00:00,8206,Central,Clothing,Item_E,31263,7,Net Banking,Returned,218841
104493,2023-07-07 04:00:00,5155,West,Home & Kitchen,Item_A,38460,5,Cash,Delivered,192300
104494,2023-07-07 05:00:00,5673,East,Beauty,Item_B,48762,1,Net Banking,Returned,48762
104495,2023-07-07 06:00:00,2409,South,Books,Item_B,10349,7,Debit Card,Returned,72443
104496,2023-07-07 07:00:00,6197,North,Home & Kitchen,Item_C,26869,6,Credit Card,Returned,161214
104497,2023-07-07 08:00:00,8452,West,Clothing,Item_B,26528,7,Net Banking,Returned,185696
104498,2023-07-07 09:00:00,9718,South,Electronics,Item_D,37967,2,UPI,Delivered,75934
104499,2023-07-07 10:00:00,3172,Central,Books,Item_C,38165,5,Debit Card,Delivered,190825
104500,2023-07-07 11:00:00,1279,Central,Beauty,Item_B,3762,8,UPI,Delivered,30096
104501,2023-07-07 12:00:00,4977,West,Home & Kitchen,Item_D,33823,7,Cash,Cancelled,236761
104502,2023-07-07 13:00:00,3669,Central,Beauty,Item_B,42455,6,Cash,In Transit,254730
104503,2023-07-07 14:00:00,8825,East,Clothing,Item_D,36589,6,Credit Card,Returned,219534
104504,2023-07-07 15:00:00,4981,West,Beauty,Item_A,4406,1,Debit Card,Cancelled,4406
104505,2023-07-07 16:00:00,5769,Central,Electronics,Item_D,34006,1,Credit Card,Delivered,34006
104506,2023-07-07 17:00:00,6247,North,Home & Kitchen,Item_A,37564,7,UPI,Delivered,262948
104507,2023-07-07 18:00:00,5427,Central,Home & Kitchen,Item_D,21097,3,Credit Card,Cancelled,63291
104508,2023-07-07 19:00:00,7135,East,Electronics,Item_D,14351,6,UPI,Returned,86106
104509,2023-07-07 20:00:00,6573,South,Beauty,Item_B,4570,5,Credit Card,Delivered,22850
104510,2023-07-07 21:00:00,5131,South,Electronics,Item_D,24245,3,Cash,Returned,72735
104511,2023-07-07 22:00:00,8189,Central,Books,Item_B,21900,6,Debit Card,Returned,131400
104512,2023-07-07 23:00:00,5535,South,Electronics,Item_D,36415,3,Credit Card,In Transit,109245
104513,2023-07-08 00:00:00,3776,Central,Beauty,Item_E,22434,8,UPI,Delivered,179472
104514,2023-07-08 01:00:00,8697,East,Electronics,Item_C,48871,7,Debit Card,Cancelled,342097
104515,2023-07-08 02:00:00,9386,South,Clothing,Item_B,15526,9,Cash,In Transit,139734
104516,2023-07-08 03:00:00,1662,North,Electronics,Item_B,47024,5,Cash,Returned,235120
104517,2023-07-08 04:00:00,9671,Central,Electronics,Item_A,38197,1,Net Banking,Cancelled,38197
104518,2023-07-08 05:00:00,9044,South,Beauty,Item_E,2441,8,Debit Card,In Transit,19528
104519,2023-07-08 06:00:00,5218,East,Books,Item_A,30839,2,Credit Card,In Transit,61678
104520,2023-07-08 07:00:00,6060,East,Books,Item_E,40786,6,Cash,In Transit,244716
104521,2023-07-08 08:00:00,6874,North,Beauty,Item_E,39966,1,Credit Card,Returned,39966
104522,2023-07-08 09:00:00,6581,East,Beauty,Item_D,21478,6,Credit Card,Returned,128868
104523,2023-07-08 10:00:00,3014,East,Beauty,Item_A,43123,4,UPI,Delivered,172492
104524,2023-07-08 11:00:00,4789,South,Clothing,Item_C,6644,5,Credit Card,In Transit,33220
104525,2023-07-08 12:00:00,8148,Central,Home & Kitchen,Item_E,3215,7,Net Banking,Cancelled,22505
104526,2023-07-08 13:00:00,8766,West,Electronics,Item_E,15103,6,Debit Card,Returned,90618
104527,2023-07-08 14:00:00,3364,East,Beauty,Item_B,39783,1,Debit Card,In Transit,39783
104528,2023-07-08 15:00:00,4629,East,Beauty,Item_D,28343,9,UPI,Cancelled,255087
104529,2023-07-08 16:00:00,6919,West,Beauty,Item_C,5064,6,Net Banking,Returned,30384
104530,2023-07-08 17:00:00,6675,East,Books,Item_E,9876,6,Net Banking,Cancelled,59256
104531,2023-07-08 18:00:00,9872,South,Beauty,Item_B,4434,9,Debit Card,Cancelled,39906
104532,2023-07-08 19:00:00,7638,South,Electronics,Item_A,21540,5,Net Banking,Delivered,107700
104533,2023-07-08 20:00:00,5651,West,Beauty,Item_E,47115,6,Cash,Returned,282690
104534,2023-07-08 21:00:00,1609,East,Electronics,Item_B,18923,6,Credit Card,Returned,113538
104535,2023-07-08 22:00:00,8940,East,Clothing,Item_A,8726,7,Credit Card,Returned,61082
104536,2023-07-08 23:00:00,4866,Central,Home & Kitchen,Item_D,7042,9,Debit Card,Returned,63378
104537,2023-07-09 00:00:00,1371,East,Books,Item_A,34826,5,Debit Card,Delivered,174130
104538,2023-07-09 01:00:00,7998,South,Electronics,Item_E,1407,5,Net Banking,Delivered,7035
104539,2023-07-09 02:00:00,1615,North,Clothing,Item_C,17508,4,UPI,In Transit,70032
104540,2023-07-09 03:00:00,7911,North,Home & Kitchen,Item_A,5629,4,Debit Card,Returned,22516
104541,2023-07-09 04:00:00,7010,North,Home & Kitchen,Item_C,7791,8,Debit Card,Cancelled,62328
104542,2023-07-09 05:00:00,3253,North,Home & Kitchen,Item_C,45912,2,Debit Card,Delivered,91824
104543,2023-07-09 06:00:00,5942,East,Electronics,Item_A,38860,8,Net Banking,Cancelled,310880
104544,2023-07-09 07:00:00,1864,East,Clothing,Item_D,11977,2,Cash,Cancelled,23954
104545,2023-07-09 08:00:00,2268,Central,Beauty,Item_A,38913,1,Debit Card,Cancelled,38913
104546,2023-07-09 09:00:00,8454,East,Clothing,Item_B,40659,9,Cash,In Transit,365931
104547,2023-07-09 10:00:00,9976,North,Clothing,Item_C,12748,8,Net Banking,In Transit,101984
104548,2023-07-09 11:00:00,5571,West,Clothing,Item_E,46641,6,UPI,Returned,279846
104549,2023-07-09 12:00:00,6229,West,Electronics,Item_C,36995,4,Credit Card,Delivered,147980
104550,2023-07-09 13:00:00,3237,South,Electronics,Item_E,45424,2,Credit Card,Returned,90848
104551,2023-07-09 14:00:00,5054,South,Electronics,Item_B,37263,8,Credit Card,In Transit,298104
104552,2023-07-09 15:00:00,1935,East,Clothing,Item_B,32255,3,Credit Card,In Transit,96765
104553,2023-07-09 16:00:00,7394,West,Electronics,Item_B,13069,4,Net Banking,Cancelled,52276
104554,2023-07-09 17:00:00,8891,North,Home & Kitchen,Item_A,24063,5,Credit Card,Returned,120315
104555,2023-07-09 18:00:00,1325,North,Electronics,Item_C,4861,4,Net Banking,Cancelled,19444
104556,2023-07-09 19:00:00,8774,North,Books,Item_E,47698,8,UPI,In Transit,381584
104557,2023-07-09 20:00:00,4861,East,Electronics,Item_B,45002,9,Debit Card,Returned,405018
104558,2023-07-09 21:00:00,2985,East,Electronics,Item_B,18982,1,Debit Card,Returned,18982
104559,2023-07-09 22:00:00,5932,Central,Electronics,Item_E,49379,2,Debit Card,Delivered,98758
104560,2023-07-09 23:00:00,5603,North,Electronics,Item_C,45110,4,Net Banking,In Transit,180440
104561,2023-07-10 00:00:00,3778,North,Books,Item_C,2098,1,Net Banking,In Transit,2098
104562,2023-07-10 01:00:00,9832,East,Beauty,Item_E,13119,6,Net Banking,Delivered,78714
104563,2023-07-10 02:00:00,8754,East,Electronics,Item_D,40268,5,UPI,In Transit,201340
104564,2023-07-10 03:00:00,5078,Central,Home & Kitchen,Item_C,2627,7,Cash,Cancelled,18389
104565,2023-07-10 04:00:00,2367,Central,Books,Item_E,34593,6,Net Banking,Cancelled,207558
104566,2023-07-10 05:00:00,5042,South,Beauty,Item_E,10967,3,Net Banking,Cancelled,32901
104567,2023-07-10 06:00:00,3575,West,Electronics,Item_B,18620,5,Debit Card,Returned,93100
104568,2023-07-10 07:00:00,7754,North,Beauty,Item_E,36323,3,Credit Card,Cancelled,108969
104569,2023-07-10 08:00:00,2581,North,Home & Kitchen,Item_A,47021,9,Credit Card,In Transit,423189
104570,2023-07-10 09:00:00,2986,Central,Books,Item_B,5102,2,UPI,Delivered,10204
104571,2023-07-10 10:00:00,3240,Central,Books,Item_B,27050,6,Credit Card,Cancelled,162300
104572,2023-07-10 11:00:00,4966,South,Beauty,Item_C,48754,9,Cash,Cancelled,438786
104573,2023-07-10 12:00:00,8604,West,Electronics,Item_D,43234,7,Debit Card,Returned,302638
104574,2023-07-10 13:00:00,9320,South,Clothing,Item_C,21820,5,UPI,In Transit,109100
104575,2023-07-10 14:00:00,6968,West,Books,Item_A,8480,2,Credit Card,Delivered,16960
104576,2023-07-10 15:00:00,8493,North,Clothing,Item_B,15154,2,Credit Card,In Transit,30308
104577,2023-07-10 16:00:00,5103,South,Books,Item_B,44964,4,Debit Card,Cancelled,179856
104578,2023-07-10 17:00:00,3076,Central,Electronics,Item_E,47014,2,UPI,In Transit,94028
104579,2023-07-10 18:00:00,6231,South,Electronics,Item_D,47173,8,Debit Card,Delivered,377384
104580,2023-07-10 19:00:00,3994,South,Books,Item_D,37929,7,UPI,Cancelled,265503
104581,2023-07-10 20:00:00,4744,North,Beauty,Item_E,33000,7,Credit Card,In Transit,231000
104582,2023-07-10 21:00:00,6594,Central,Electronics,Item_A,37666,3,Debit Card,Delivered,112998
104583,2023-07-10 22:00:00,8531,Central,Electronics,Item_D,9087,7,Debit Card,Cancelled,63609
104584,2023-07-10 23:00:00,8371,East,Home & Kitchen,Item_B,31807,8,Cash,Cancelled,254456
104585,2023-07-11 00:00:00,2644,East,Electronics,Item_A,32341,5,Debit Card,In Transit,161705
104586,2023-07-11 01:00:00,4144,East,Home & Kitchen,Item_C,41684,1,UPI,Returned,41684
104587,2023-07-11 02:00:00,1242,North,Electronics,Item_C,13535,1,Cash,Returned,13535
104588,2023-07-11 03:00:00,5085,South,Electronics,Item_A,6377,4,Debit Card,Delivered,25508
104589,2023-07-11 04:00:00,8954,Central,Beauty,Item_B,41406,2,Debit Card,In Transit,82812
104590,2023-07-11 05:00:00,8269,Central,Beauty,Item_C,4126,7,Cash,Delivered,28882
104591,2023-07-11 06:00:00,8130,South,Electronics,Item_B,48346,3,Credit Card,In Transit,145038
104592,2023-07-11 07:00:00,7828,Central,Books,Item_E,43256,4,Debit Card,Delivered,173024
104593,2023-07-11 08:00:00,9362,South,Books,Item_D,10354,9,Net Banking,Delivered,93186
104594,2023-07-11 09:00:00,9844,North,Electronics,Item_A,3159,2,Credit Card,In Transit,6318
104595,2023-07-11 10:00:00,7331,North,Books,Item_D,18811,8,Debit Card,Returned,150488
104596,2023-07-11 11:00:00,4512,North,Electronics,Item_E,34361,1,Credit Card,Delivered,34361
104597,2023-07-11 12:00:00,2499,South,Beauty,Item_C,18607,3,UPI,In Transit,55821
104598,2023-07-11 13:00:00,3158,South,Clothing,Item_B,13225,4,Credit Card,In Transit,52900
104599,2023-07-11 14:00:00,6162,West,Home & Kitchen,Item_B,6264,6,Cash,In Transit,37584
104600,2023-07-11 15:00:00,5039,Central,Books,Item_E,6839,1,Debit Card,Cancelled,6839
104601,2023-07-11 16:00:00,3035,Central,Books,Item_A,2678,8,Credit Card,In Transit,21424
104602,2023-07-11 17:00:00,8977,West,Beauty,Item_D,8129,2,Net Banking,In Transit,16258
104603,2023-07-11 18:00:00,1857,West,Books,Item_C,32526,5,UPI,Cancelled,162630
104604,2023-07-11 19:00:00,4823,North,Electronics,Item_A,23037,6,UPI,Cancelled,138222
104605,2023-07-11 20:00:00,7770,West,Electronics,Item_E,42141,8,Credit Card,Returned,337128
104606,2023-07-11 21:00:00,1298,South,Clothing,Item_E,30174,3,Cash,In Transit,90522
104607,2023-07-11 22:00:00,8244,East,Clothing,Item_B,44383,9,UPI,Delivered,399447
104608,2023-07-11 23:00:00,1923,South,Clothing,Item_C,8618,5,Credit Card,Cancelled,43090
104609,2023-07-12 00:00:00,5232,West,Electronics,Item_A,17850,8,Credit Card,Cancelled,142800
104610,2023-07-12 01:00:00,5306,Central,Clothing,Item_B,35025,4,UPI,Returned,140100
104611,2023-07-12 02:00:00,3799,South,Clothing,Item_C,46671,9,Credit Card,Returned,420039
104612,2023-07-12 03:00:00,7578,Central,Electronics,Item_D,14583,8,Credit Card,Returned,116664
104613,2023-07-12 04:00:00,5875,South,Beauty,Item_D,46903,5,Net Banking,In Transit,234515
104614,2023-07-12 05:00:00,6326,Central,Books,Item_B,43411,3,Credit Card,In Transit,130233
104615,2023-07-12 06:00:00,7582,South,Home & Kitchen,Item_A,31908,1,Credit Card,In Transit,31908
104616,2023-07-12 07:00:00,2802,Central,Electronics,Item_C,35909,5,Cash,Cancelled,179545
104617,2023-07-12 08:00:00,3657,East,Electronics,Item_D,33124,5,UPI,Returned,165620
104618,2023-07-12 09:00:00,4346,North,Home & Kitchen,Item_D,23582,4,Cash,Cancelled,94328
104619,2023-07-12 10:00:00,3949,South,Home & Kitchen,Item_A,26849,8,Debit Card,Delivered,214792
104620,2023-07-12 11:00:00,1941,East,Clothing,Item_B,31340,3,Cash,In Transit,94020
104621,2023-07-12 12:00:00,2907,North,Home & Kitchen,Item_E,45223,9,Debit Card,Cancelled,407007
104622,2023-07-12 13:00:00,5837,South,Books,Item_C,32763,3,Debit Card,Delivered,98289
104623,2023-07-12 14:00:00,9105,East,Books,Item_D,30573,4,Cash,Cancelled,122292
104624,2023-07-12 15:00:00,2243,East,Books,Item_E,17344,6,Net Banking,Delivered,104064
104625,2023-07-12 16:00:00,6696,East,Books,Item_A,9165,9,Cash,Cancelled,82485
104626,2023-07-12 17:00:00,2466,West,Books,Item_B,22991,2,UPI,Cancelled,45982
104627,2023-07-12 18:00:00,4957,Central,Clothing,Item_C,23315,2,Cash,In Transit,46630
104628,2023-07-12 19:00:00,2966,North,Electronics,Item_A,17541,2,Net Banking,Cancelled,35082
104629,2023-07-12 20:00:00,1375,Central,Home & Kitchen,Item_B,47773,5,Cash,Cancelled,238865
104630,2023-07-12 21:00:00,1262,Central,Electronics,Item_A,16837,6,Net Banking,Returned,101022
104631,2023-07-12 22:00:00,5362,Central,Home & Kitchen,Item_D,24469,3,UPI,Cancelled,73407
104632,2023-07-12 23:00:00,7502,East,Clothing,Item_D,18153,3,Credit Card,In Transit,54459
104633,2023-07-13 00:00:00,8833,Central,Clothing,Item_E,27994,2,Net Banking,Cancelled,55988
104634,2023-07-13 01:00:00,2893,West,Beauty,Item_A,24077,6,Net Banking,In Transit,144462
104635,2023-07-13 02:00:00,9106,South,Beauty,Item_D,40473,1,Net Banking,Returned,40473
104636,2023-07-13 03:00:00,2652,East,Clothing,Item_B,12605,9,UPI,In Transit,113445
104637,2023-07-13 04:00:00,6540,North,Clothing,Item_E,28012,4,Debit Card,Returned,112048
104638,2023-07-13 05:00:00,4892,South,Home & Kitchen,Item_C,45805,2,Net Banking,Returned,91610
104639,2023-07-13 06:00:00,1599,South,Clothing,Item_A,41967,6,UPI,Returned,251802
104640,2023-07-13 07:00:00,5815,South,Electronics,Item_D,10173,5,Credit Card,Returned,50865
104641,2023-07-13 08:00:00,2912,Central,Home & Kitchen,Item_B,24125,3,Net Banking,Returned,72375
104642,2023-07-13 09:00:00,9792,Central,Clothing,Item_A,44823,3,Debit Card,In Transit,134469
104643,2023-07-13 10:00:00,9572,East,Home & Kitchen,Item_B,23291,5,UPI,Returned,116455
104644,2023-07-13 11:00:00,5213,Central,Home & Kitchen,Item_E,19784,4,Credit Card,Returned,79136
104645,2023-07-13 12:00:00,4637,Central,Books,Item_D,39525,5,Debit Card,Returned,197625
104646,2023-07-13 13:00:00,6599,Central,Beauty,Item_D,9271,2,Credit Card,Returned,18542
104647,2023-07-13 14:00:00,7448,East,Home & Kitchen,Item_E,5288,1,Debit Card,Returned,5288
104648,2023-07-13 15:00:00,9557,East,Home & Kitchen,Item_B,49352,5,Cash,Delivered,246760
104649,2023-07-13 16:00:00,8382,West,Books,Item_A,16750,1,Cash,Cancelled,16750
104650,2023-07-13 17:00:00,9982,West,Clothing,Item_B,2263,3,Cash,Cancelled,6789
104651,2023-07-13 18:00:00,4569,West,Home & Kitchen,Item_A,27480,8,Credit Card,Returned,219840
104652,2023-07-13 19:00:00,8707,West,Books,Item_E,8503,8,Cash,Returned,68024
104653,2023-07-13 20:00:00,1746,South,Electronics,Item_C,11831,9,UPI,Delivered,106479
104654,2023-07-13 21:00:00,9504,South,Books,Item_A,1325,1,UPI,Returned,1325
104655,2023-07-13 22:00:00,5633,West,Beauty,Item_D,35609,4,Cash,Delivered,142436
104656,2023-07-13 23:00:00,1920,West,Beauty,Item_D,22685,6,Debit Card,Cancelled,136110
104657,2023-07-14 00:00:00,8008,North,Clothing,Item_D,43203,7,Debit Card,In Transit,302421
104658,2023-07-14 01:00:00,3381,South,Clothing,Item_B,12994,5,Credit Card,Cancelled,64970
104659,2023-07-14 02:00:00,4618,North,Beauty,Item_B,18218,7,Debit Card,In Transit,127526
104660,2023-07-14 03:00:00,9989,North,Beauty,Item_B,9062,8,Net Banking,In Transit,72496
104661,2023-07-14 04:00:00,5443,Central,Home & Kitchen,Item_D,36079,6,Debit Card,In Transit,216474
104662,2023-07-14 05:00:00,1272,East,Beauty,Item_A,1890,4,UPI,Returned,7560
104663,2023-07-14 06:00:00,2773,South,Clothing,Item_D,15940,1,Debit Card,Delivered,15940
104664,2023-07-14 07:00:00,3547,West,Beauty,Item_A,48062,5,Credit Card,In Transit,240310
104665,2023-07-14 08:00:00,4164,West,Clothing,Item_B,48843,4,Debit Card,Delivered,195372
104666,2023-07-14 09:00:00,5780,East,Electronics,Item_C,23224,5,Credit Card,Cancelled,116120
104667,2023-07-14 10:00:00,1946,South,Beauty,Item_B,20541,4,Net Banking,In Transit,82164
104668,2023-07-14 11:00:00,1506,West,Clothing,Item_E,9356,9,Cash,Cancelled,84204
104669,2023-07-14 12:00:00,7719,West,Books,Item_A,49632,3,Net Banking,Delivered,148896
104670,2023-07-14 13:00:00,9435,Central,Home & Kitchen,Item_C,37414,3,UPI,Delivered,112242
104671,2023-07-14 14:00:00,9697,North,Clothing,Item_B,31253,7,Net Banking,Cancelled,218771
104672,2023-07-14 15:00:00,7360,West,Beauty,Item_C,10358,2,Net Banking,Delivered,20716
104673,2023-07-14 16:00:00,8657,South,Beauty,Item_D,3008,9,UPI,Cancelled,27072
104674,2023-07-14 17:00:00,4590,East,Electronics,Item_A,5602,8,UPI,Delivered,44816
104675,2023-07-14 18:00:00,2192,Central,Books,Item_E,2164,6,Cash,Returned,12984
104676,2023-07-14 19:00:00,2464,South,Clothing,Item_D,17406,9,Cash,Cancelled,156654
104677,2023-07-14 20:00:00,1390,Central,Books,Item_C,9829,3,Debit Card,In Transit,29487
104678,2023-07-14 21:00:00,6615,North,Electronics,Item_B,32537,4,Credit Card,In Transit,130148
104679,2023-07-14 22:00:00,7106,West,Home & Kitchen,Item_A,35029,7,UPI,In Transit,245203
104680,2023-07-14 23:00:00,9864,South,Books,Item_E,21759,1,Net Banking,Delivered,21759
104681,2023-07-15 00:00:00,3560,East,Electronics,Item_B,4065,1,Net Banking,Cancelled,4065
104682,2023-07-15 01:00:00,6867,North,Clothing,Item_E,4494,1,Cash,Delivered,4494
104683,2023-07-15 02:00:00,2211,North,Home & Kitchen,Item_A,47139,8,Credit Card,In Transit,377112
104684,2023-07-15 03:00:00,2539,Central,Beauty,Item_C,13165,6,UPI,Returned,78990
104685,2023-07-15 04:00:00,1643,North,Electronics,Item_E,12428,3,Cash,In Transit,37284
104686,2023-07-15 05:00:00,9693,South,Beauty,Item_A,48619,7,Credit Card,In Transit,340333
104687,2023-07-15 06:00:00,9921,Central,Home & Kitchen,Item_E,31577,6,UPI,In Transit,189462
104688,2023-07-15 07:00:00,2283,North,Electronics,Item_B,49429,5,Net Banking,Returned,247145
104689,2023-07-15 08:00:00,8680,East,Electronics,Item_E,35127,3,Net Banking,Returned,105381
104690,2023-07-15 09:00:00,8345,South,Home & Kitchen,Item_B,13022,4,Cash,Cancelled,52088
104691,2023-07-15 10:00:00,5386,East,Clothing,Item_B,30270,1,Credit Card,Returned,30270
104692,2023-07-15 11:00:00,1919,East,Electronics,Item_A,3387,9,Net Banking,Cancelled,30483
104693,2023-07-15 12:00:00,3339,Central,Home & Kitchen,Item_D,7335,5,Credit Card,Returned,36675
104694,2023-07-15 13:00:00,9947,West,Books,Item_E,13708,2,Cash,Cancelled,27416
104695,2023-07-15 14:00:00,6930,Central,Beauty,Item_C,33757,9,Debit Card,In Transit,303813
104696,2023-07-15 15:00:00,6402,South,Electronics,Item_B,34290,7,Credit Card,Returned,240030
104697,2023-07-15 16:00:00,6663,South,Books,Item_D,46355,8,Credit Card,Delivered,370840
104698,2023-07-15 17:00:00,6275,Central,Electronics,Item_B,39641,3,Cash,Delivered,118923
104699,2023-07-15 18:00:00,1507,West,Clothing,Item_D,40084,7,Debit Card,Cancelled,280588
104700,2023-07-15 19:00:00,2436,Central,Home & Kitchen,Item_D,26267,1,Net Banking,Returned,26267
104701,2023-07-15 20:00:00,9750,South,Electronics,Item_C,18243,6,UPI,Returned,109458
104702,2023-07-15 21:00:00,8354,West,Home & Kitchen,Item_D,30772,6,Cash,Delivered,184632
104703,2023-07-15 22:00:00,5516,South,Electronics,Item_C,9707,6,UPI,Returned,58242
104704,2023-07-15 23:00:00,4622,West,Clothing,Item_A,3262,3,Debit Card,Returned,9786
104705,2023-07-16 00:00:00,5399,West,Clothing,Item_B,24900,6,Debit Card,Cancelled,149400
104706,2023-07-16 01:00:00,6037,Central,Books,Item_C,18654,3,Credit Card,In Transit,55962
104707,2023-07-16 02:00:00,9111,Central,Clothing,Item_B,11068,9,UPI,Delivered,99612
104708,2023-07-16 03:00:00,4715,Central,Home & Kitchen,Item_E,2753,7,UPI,In Transit,19271
104709,2023-07-16 04:00:00,8837,West,Clothing,Item_A,29753,4,Debit Card,Returned,119012
104710,2023-07-16 05:00:00,2301,West,Electronics,Item_E,28711,3,UPI,Returned,86133
104711,2023-07-16 06:00:00,8370,South,Clothing,Item_E,17628,6,Net Banking,Cancelled,105768
104712,2023-07-16 07:00:00,6185,East,Home & Kitchen,Item_D,42947,9,Debit Card,In Transit,386523
104713,2023-07-16 08:00:00,3155,Central,Electronics,Item_D,6157,3,Credit Card,In Transit,18471
104714,2023-07-16 09:00:00,7411,South,Books,Item_E,44695,8,Credit Card,Cancelled,357560
104715,2023-07-16 10:00:00,7365,South,Books,Item_D,4778,6,Credit Card,In Transit,28668
104716,2023-07-16 11:00:00,1692,North,Books,Item_B,38589,4,UPI,Cancelled,154356
104717,2023-07-16 12:00:00,2478,Central,Electronics,Item_D,34934,5,Debit Card,Cancelled,174670
104718,2023-07-16 13:00:00,7396,South,Books,Item_E,10748,3,Credit Card,Returned,32244
104719,2023-07-16 14:00:00,9448,North,Clothing,Item_D,21553,2,Debit Card,Returned,43106
104720,2023-07-16 15:00:00,1441,Central,Electronics,Item_D,46832,9,UPI,Returned,421488
104721,2023-07-16 16:00:00,3646,West,Electronics,Item_C,18834,3,Net Banking,Cancelled,56502
104722,2023-07-16 17:00:00,6209,North,Electronics,Item_C,11879,6,Net Banking,Returned,71274
104723,2023-07-16 18:00:00,7533,West,Beauty,Item_E,47943,5,Net Banking,Delivered,239715
104724,2023-07-16 19:00:00,5677,East,Home & Kitchen,Item_B,24917,8,UPI,Delivered,199336
104725,2023-07-16 20:00:00,8211,East,Beauty,Item_A,47135,5,Credit Card,Returned,235675
104726,2023-07-16 21:00:00,3645,East,Beauty,Item_A,25779,8,UPI,Cancelled,206232
104727,2023-07-16 22:00:00,9210,East,Beauty,Item_E,26930,5,Debit Card,Delivered,134650
104728,2023-07-16 23:00:00,8933,South,Home & Kitchen,Item_B,34982,6,Net Banking,Returned,209892
104729,2023-07-17 00:00:00,6476,East,Beauty,Item_B,4824,5,Debit Card,Delivered,24120
104730,2023-07-17 01:00:00,8928,South,Books,Item_B,23303,2,UPI,Delivered,46606
104731,2023-07-17 02:00:00,3080,South,Electronics,Item_C,25744,6,Cash,Delivered,154464
104732,2023-07-17 03:00:00,7089,Central,Electronics,Item_E,28734,7,Cash,In Transit,201138
104733,2023-07-17 04:00:00,8396,South,Clothing,Item_A,38836,3,UPI,Delivered,116508
104734,2023-07-17 05:00:00,8797,South,Books,Item_B,47594,3,Credit Card,Returned,142782
104735,2023-07-17 06:00:00,1861,East,Home & Kitchen,Item_E,33772,7,Debit Card,Delivered,236404
104736,2023-07-17 07:00:00,9346,South,Electronics,Item_A,28760,4,UPI,Returned,115040
104737,2023-07-17 08:00:00,4494,West,Beauty,Item_C,33635,2,UPI,Delivered,67270
104738,2023-07-17 09:00:00,1904,East,Clothing,Item_D,33352,9,Cash,Delivered,300168
104739,2023-07-17 10:00:00,2269,North,Clothing,Item_A,44284,9,Net Banking,In Transit,398556
104740,2023-07-17 11:00:00,1404,East,Electronics,Item_A,19838,6,Net Banking,Delivered,119028
104741,2023-07-17 12:00:00,2184,South,Books,Item_A,36408,2,Credit Card,Returned,72816
104742,2023-07-17 13:00:00,9938,West,Clothing,Item_D,16596,3,Credit Card,In Transit,49788
104743,2023-07-17 14:00:00,2725,East,Electronics,Item_B,40694,5,Credit Card,In Transit,203470
104744,2023-07-17 15:00:00,9462,West,Books,Item_D,44167,5,Cash,Delivered,220835
