trip_id,driver_id,city,trip_distance_km,trip_duration_min,fare_amount_usd,surge_multiplier,payment_method,driver_rating,rider_rating,cancelled,trip_hour,weekend_trip
15099,1849,Singapore,23.47,70,24.36,1.5,Wallet,3.59,3.88,1,7,0
15100,1249,New York,35.73,72,85.29,2.5,Credit Card,4.1,3.19,0,9,0
15101,7217,Singapore,26.07,39,68.3,2.0,Credit Card,4.56,3.37,0,1,0
15102,1584,Dubai,14.7,77,19.86,2.5,UPI,4.09,4.96,0,10,1
15103,3928,Singapore,3.79,21,57.93,2.5,Wallet,4.46,4.34,0,8,0
15104,9811,Sydney,43.08,6,15.49,1.2,Wallet,4.05,3.64,0,9,0
15105,4449,London,21.72,112,47.9,1.2,UPI,4.76,3.42,0,8,0
15106,3410,Sydney,40.92,92,96.81,2.0,Wallet,3.7,3.79,0,15,1
15107,2595,Dubai,20.34,115,104.71,1.5,UPI,4.82,3.98,0,1,0
15108,3265,Sydney,10.42,10,49.73,1.2,UPI,4.51,4.34,0,12,1
15109,8945,Mumbai,37.59,108,95.94,2.0,Wallet,4.46,3.15,0,3,0
15110,9712,Singapore,15.78,80,113.41,1.0,Cash,4.87,4.33,0,6,1
15111,7205,Dubai,1.14,27,45.22,1.2,Credit Card,3.7,4.73,0,23,0
15112,2609,Sydney,15.36,47,117.04,1.0,Wallet,4.94,3.92,0,9,0
15113,8345,Singapore,23.53,101,23.43,1.0,Credit Card,4.71,3.53,0,19,0
15114,2535,Dubai,40.04,67,53.22,1.2,Credit Card,5.0,3.6,0,18,0
15115,5915,Dubai,25.13,45,31.23,1.5,UPI,3.65,3.34,1,17,0
15116,9385,Dubai,34.82,89,47.44,1.5,Wallet,3.95,4.47,0,5,0
15117,5965,London,7.61,61,57.99,1.2,Credit Card,3.95,4.53,0,4,0
15118,3386,Sydney,6.04,92,70.07,2.0,Wallet,4.69,3.82,0,8,0
15119,9931,London,14.81,78,52.99,1.0,Cash,4.21,4.32,0,11,1
15120,6695,Dubai,37.81,28,60.85,1.2,UPI,4.07,4.55,0,1,0
15121,3559,Dubai,31.27,63,93.5,1.5,UPI,4.12,4.56,0,22,1
15122,6718,Mumbai,32.63,102,39.59,2.5,Credit Card,4.43,4.24,1,5,0
15123,8844,London,2.7,101,12.12,2.5,Wallet,3.62,4.24,0,11,1
15124,5401,Sydney,22.01,117,5.72,2.5,Cash,3.88,4.18,1,3,1
15125,5035,Sydney,44.57,72,61.77,1.5,UPI,4.8,4.23,1,10,0
15126,9178,Dubai,19.64,112,114.54,2.0,Credit Card,4.77,4.69,0,20,1
15127,2064,London,34.99,21,102.71,1.5,Credit Card,4.76,3.91,0,20,0
15128,6423,Mumbai,19.57,60,5.98,2.0,Cash,3.66,3.28,0,15,1
15129,3397,New York,37.87,115,86.8,1.5,Credit Card,4.03,4.54,0,4,1
15130,9693,Mumbai,38.99,10,87.12,2.0,UPI,4.47,4.32,1,4,0
15131,8230,Sydney,23.2,62,34.21,1.5,Cash,4.25,4.56,0,14,0
15132,8500,Sydney,30.6,94,76.93,1.2,Wallet,4.41,3.2,0,23,0
15133,6522,Mumbai,21.79,68,87.25,2.5,Credit Card,4.94,3.52,0,22,1
15134,9244,Sydney,33.09,118,57.26,1.5,Cash,4.29,3.73,0,15,0
15135,4727,Dubai,7.14,21,99.52,1.2,UPI,4.52,3.59,0,2,1
15136,9827,Sydney,21.04,79,17.45,2.5,Cash,4.17,3.43,1,11,0
15137,5885,London,13.39,53,60.99,1.2,Cash,4.15,4.52,0,7,0
15138,7876,Singapore,35.17,20,114.78,1.5,Credit Card,4.82,3.09,0,0,0
15139,4636,New York,15.53,74,72.94,1.5,Wallet,4.14,3.62,0,19,0
15140,3323,Sydney,25.26,65,37.51,2.5,Credit Card,3.59,4.28,0,8,0
15141,9967,New York,4.98,89,18.36,2.5,Wallet,3.97,4.13,0,2,1
15142,5773,Sydney,44.03,11,114.29,1.2,UPI,3.55,3.52,0,8,0
15143,5532,Mumbai,37.38,28,59.87,1.2,Credit Card,3.91,4.91,0,2,1
15144,3595,Mumbai,27.62,77,75.25,2.0,UPI,3.61,4.39,0,19,0
15145,7612,New York,37.98,93,99.33,1.5,Wallet,4.24,4.92,0,22,0
15146,2938,Sydney,23.89,5,32.09,2.0,Cash,3.54,4.37,0,8,0
15147,9943,Sydney,4.22,47,53.87,1.0,Cash,4.18,4.69,0,3,1
15148,1552,London,21.14,78,70.69,2.5,UPI,4.16,4.69,0,6,0
15149,6770,Sydney,26.09,105,9.37,2.5,Wallet,4.99,3.3,0,16,0
15150,8760,Dubai,20.75,38,62.94,1.2,Credit Card,4.39,4.93,0,11,0
15151,1542,Dubai,15.92,109,53.85,1.5,Cash,3.51,4.38,0,0,0
15152,3015,Dubai,13.27,103,54.77,1.0,Wallet,4.53,4.44,0,16,1
15153,8808,London,11.51,105,107.39,1.5,UPI,5.0,3.31,0,7,0
15154,7470,Singapore,10.85,29,24.65,1.5,Credit Card,3.89,3.91,0,2,1
15155,3704,Singapore,10.21,49,9.88,2.0,Wallet,4.28,3.05,0,12,1
15156,9598,Mumbai,5.12,42,34.76,2.5,UPI,3.86,4.96,0,9,0
15157,9516,Dubai,8.92,47,60.03,1.0,Wallet,3.67,4.59,0,13,0
15158,2294,Dubai,9.5,92,53.78,2.0,Cash,4.09,4.73,0,21,1
15159,3058,Mumbai,43.17,97,23.67,2.5,UPI,4.88,3.37,0,4,0
15160,3121,New York,29.26,119,28.51,1.5,UPI,3.96,3.69,0,8,1
15161,7104,Singapore,6.68,55,41.04,1.0,Credit Card,4.79,4.51,0,10,0
15162,7595,London,6.54,37,40.05,2.5,Wallet,4.55,4.1,0,9,1
15163,8699,Dubai,19.17,86,57.93,1.5,Cash,4.25,4.5,0,19,0
15164,6325,Sydney,30.88,12,44.35,1.2,Wallet,3.58,4.74,0,3,0
15165,8285,Mumbai,10.06,68,78.92,2.5,Cash,4.48,3.74,0,0,0
15166,6022,New York,39.55,61,82.76,1.5,Wallet,4.16,3.53,0,22,0
15167,9986,New York,7.46,62,104.92,2.5,Cash,4.79,3.45,0,8,0
15168,3819,Singapore,37.34,55,52.33,1.0,Credit Card,3.62,4.79,0,4,1
15169,3078,Singapore,13.83,80,40.3,2.5,Credit Card,4.43,4.44,0,4,0
15170,2889,Singapore,8.5,16,59.3,1.2,Credit Card,3.89,3.57,0,7,1
15171,8344,Mumbai,20.67,116,13.3,2.5,Credit Card,4.24,4.3,0,23,0
15172,4328,New York,35.65,52,40.43,1.2,Cash,4.69,4.96,1,11,0
15173,2456,Sydney,5.96,76,12.16,2.0,Wallet,4.79,4.96,0,22,0
15174,6893,Singapore,42.54,16,35.15,1.2,UPI,4.62,3.44,0,11,0
15175,7799,Singapore,41.03,20,15.76,1.0,Cash,4.47,4.94,0,15,0
15176,8124,New York,36.7,102,118.25,1.0,Wallet,4.14,3.62,0,16,0
15177,3245,Mumbai,43.2,45,18.49,2.0,Cash,4.19,4.06,0,1,0
15178,1226,New York,9.61,24,33.58,2.0,Wallet,4.5,3.86,0,9,0
15179,5362,Mumbai,35.2,73,63.76,1.0,Wallet,3.57,3.57,0,12,0
15180,1909,Dubai,5.36,110,89.05,1.5,Credit Card,4.68,3.5,0,4,1
15181,7412,New York,28.33,65,19.03,2.0,Wallet,4.32,3.63,0,15,0
15182,5195,London,44.87,116,31.16,1.5,Wallet,3.8,4.64,0,11,0
15183,4121,Dubai,5.27,114,102.84,2.0,Wallet,3.95,3.43,0,14,1
15184,9730,Dubai,44.47,38,72.81,2.5,Wallet,4.37,3.28,0,4,0
15185,9817,London,44.43,68,78.47,1.0,Cash,4.76,4.85,0,23,1
15186,6428,Dubai,17.09,75,87.03,1.5,Wallet,4.48,3.79,1,23,1
15187,3524,New York,19.02,93,52.02,1.0,Credit Card,4.67,3.83,0,3,0
15188,9374,London,22.72,43,68.81,1.2,Credit Card,3.92,3.28,0,5,0
15189,8167,Mumbai,18.8,31,35.29,2.5,Cash,4.41,4.15,0,1,0
15190,7855,Mumbai,11.21,35,68.63,1.2,Credit Card,3.94,4.57,0,16,0
15191,1578,Sydney,12.56,52,42.42,1.2,Wallet,3.57,4.72,0,9,0
15192,9792,Singapore,9.55,14,42.24,1.5,Wallet,4.19,4.86,0,6,0
15193,6515,Singapore,30.47,13,46.98,1.2,Credit Card,4.52,4.03,0,18,0
15194,3991,Singapore,4.82,80,55.97,2.0,Wallet,4.94,4.07,0,3,0
15195,1694,Sydney,19.89,13,108.95,1.5,Credit Card,4.03,4.68,1,7,0
15196,6126,Singapore,29.46,63,73.75,2.5,UPI,4.05,3.75,0,3,1
15197,9616,Mumbai,43.04,108,17.37,1.2,UPI,4.42,4.67,0,6,0
15198,3822,Sydney,33.16,102,110.03,1.0,Credit Card,3.58,4.64,0,4,0
15199,6308,Mumbai,18.8,45,107.17,1.5,Wallet,4.93,4.77,0,9,1
15200,9576,New York,2.73,72,65.45,1.0,Cash,4.82,3.7,0,0,1
15201,6651,Mumbai,18.75,58,102.9,2.5,Wallet,4.7,4.97,0,20,1
15202,5796,Mumbai,8.28,74,41.58,1.0,Credit Card,4.44,3.76,0,7,0
15203,3122,Sydney,42.2,13,98.35,1.2,Cash,4.31,3.57,0,17,0
15204,4125,London,12.25,83,113.96,1.0,UPI,4.15,4.12,0,6,0
15205,3169,Mumbai,44.24,22,115.54,1.5,UPI,4.63,3.06,0,6,0
15206,6668,Mumbai,16.83,118,20.98,1.2,Credit Card,4.5,3.13,0,0,0
15207,6247,Singapore,34.17,40,24.77,1.5,Cash,3.63,3.33,0,6,0
15208,4915,London,12.82,35,72.09,1.5,Credit Card,4.29,4.03,0,6,1
15209,3952,Sydney,36.03,16,25.15,1.5,Wallet,4.42,3.9,1,18,0
15210,9997,Mumbai,31.12,100,44.56,2.5,Cash,4.67,3.89,0,13,0
15211,9423,Mumbai,28.82,107,78.53,1.2,UPI,4.59,4.27,0,7,0
15212,8329,New York,1.39,61,98.89,1.5,Cash,4.68,3.46,0,19,0
15213,9458,New York,26.84,67,20.87,2.0,Credit Card,3.92,4.56,0,1,0
15214,2045,Mumbai,12.74,68,43.39,1.5,Wallet,4.84,4.05,1,5,0
15215,1444,Dubai,41.19,13,68.23,1.0,Cash,4.02,4.98,0,10,1
15216,1174,New York,34.72,21,87.38,1.0,UPI,3.56,4.29,0,6,1
15217,6889,Dubai,1.1,73,107.11,1.2,Cash,4.15,3.73,0,14,0
15218,8946,Mumbai,28.92,37,113.79,1.5,Wallet,3.8,3.21,0,12,1
15219,1657,Mumbai,13.43,65,50.35,2.0,Credit Card,4.77,3.57,1,10,0
15220,6129,New York,25.64,8,119.33,1.2,Wallet,3.87,3.5,0,13,0
15221,4916,Dubai,20.34,103,44.39,1.2,UPI,3.87,3.85,0,22,0
15222,1252,Sydney,22.71,55,75.14,2.5,Cash,3.89,4.98,1,15,0
15223,7782,Singapore,4.08,54,66.39,2.5,UPI,4.59,3.23,0,17,0
15224,8603,New York,6.49,94,33.05,2.0,Credit Card,4.06,4.59,0,0,0
15225,4056,London,28.1,79,79.14,2.0,Wallet,3.82,3.59,0,7,0
15226,9261,London,27.0,6,118.2,2.5,Cash,4.42,4.38,1,16,1
15227,8971,Sydney,15.31,76,79.85,1.5,Cash,3.97,4.54,0,5,0
15228,5427,Mumbai,10.25,38,73.62,1.2,UPI,4.58,3.27,1,16,0
15229,9057,Singapore,5.88,51,27.12,1.5,Credit Card,4.01,3.8,0,12,0
15230,4030,Mumbai,20.19,14,42.48,2.0,Wallet,4.81,4.38,0,7,0
15231,2843,Mumbai,27.59,68,23.17,1.2,Wallet,4.72,3.88,0,1,0
15232,3512,London,17.15,109,49.29,2.0,Wallet,3.65,4.96,0,19,0
15233,5752,Dubai,24.61,107,56.48,1.5,UPI,4.78,4.51,0,16,0
15234,2896,Dubai,39.43,57,51.22,1.5,Credit Card,4.57,4.05,0,13,0
15235,7669,London,40.83,116,69.48,2.0,UPI,3.93,3.87,0,6,0
15236,5887,London,24.91,45,30.13,1.2,Credit Card,3.95,3.23,0,6,0
15237,8024,Mumbai,11.43,99,66.89,1.0,Credit Card,4.56,4.11,1,4,0
15238,5181,Singapore,20.4,97,45.51,1.0,Cash,4.78,3.62,0,20,0
15239,4272,Singapore,7.32,51,87.65,2.0,Credit Card,4.94,3.1,0,22,0
15240,7003,Sydney,37.55,20,19.26,2.0,Cash,3.74,3.73,0,11,1
15241,8829,Mumbai,36.47,67,11.46,1.5,Wallet,4.51,3.86,0,7,0
15242,7921,Dubai,33.54,49,27.6,1.2,Wallet,4.31,4.19,0,13,1
15243,8853,Dubai,28.16,27,10.65,1.5,Wallet,3.6,3.78,0,15,0
15244,4017,Sydney,34.75,71,103.42,2.0,Wallet,4.68,4.62,0,22,1
15245,8316,Singapore,1.03,55,86.35,1.2,Credit Card,4.9,4.93,0,8,1
15246,6322,Mumbai,35.05,107,37.2,1.0,Cash,4.76,3.21,0,0,0
15247,3744,Dubai,35.57,85,35.39,2.5,Cash,4.63,3.93,0,15,0
15248,8243,Singapore,16.38,112,96.58,1.0,Cash,4.99,4.08,0,22,1
15249,8278,Singapore,3.01,83,46.1,1.0,Credit Card,4.86,3.94,0,16,0
15250,7215,Mumbai,37.82,17,112.19,1.5,Cash,4.1,4.39,0,0,0
15251,2450,New York,15.4,111,28.96,1.0,Cash,4.97,4.46,0,4,0
15252,7476,Sydney,24.96,118,68.38,1.2,UPI,4.36,4.96,0,4,0
15253,8891,Sydney,9.1,13,24.5,2.0,UPI,3.65,3.37,0,0,0
15254,8476,Mumbai,33.59,11,85.11,2.5,Credit Card,3.94,3.06,0,1,0
15255,1624,New York,32.1,49,28.13,2.5,Wallet,3.59,4.57,0,21,1
15256,2263,Dubai,6.4,112,22.69,2.5,Cash,3.91,4.73,0,21,1
15257,3201,Singapore,41.1,12,58.8,2.0,Cash,3.61,4.84,0,23,0
15258,5061,New York,43.51,49,49.13,1.0,Wallet,3.61,3.55,0,1,0
15259,6488,Singapore,35.29,118,78.68,1.2,Cash,4.97,4.08,0,14,0
15260,9195,Sydney,28.19,31,19.28,2.0,Credit Card,3.74,3.12,0,5,0
15261,6244,Dubai,14.33,57,56.77,1.5,Cash,3.58,3.34,0,23,0
15262,5422,Dubai,9.89,69,8.96,1.0,UPI,4.29,4.4,0,5,1
15263,5835,New York,33.61,88,52.89,2.0,Wallet,3.74,3.14,0,23,0
15264,4955,Singapore,14.33,34,46.82,2.5,Wallet,4.95,4.96,0,14,1
15265,5366,New York,4.84,49,115.36,2.5,Cash,3.74,4.29,0,20,0
15266,1586,Dubai,20.57,88,118.96,2.0,Cash,4.38,3.39,0,23,0
15267,5885,Sydney,38.78,59,66.2,1.5,Cash,4.18,4.01,0,1,0
15268,6715,Singapore,17.43,82,90.72,2.5,UPI,4.36,3.65,0,20,0
15269,6851,Singapore,44.65,45,102.12,2.5,Cash,3.96,3.32,0,18,0
15270,2736,Dubai,15.2,108,100.2,1.5,Wallet,3.77,4.18,0,19,1
15271,2162,Mumbai,34.71,6,78.69,2.5,Wallet,4.23,4.4,0,8,0
15272,6299,Mumbai,39.72,44,38.53,1.2,Wallet,4.99,4.34,0,7,1
15273,5249,Dubai,20.82,9,46.21,1.2,Wallet,3.97,4.89,0,14,0
15274,2995,Singapore,39.0,5,102.05,2.0,UPI,3.51,4.57,0,5,0
15275,5601,London,30.72,99,75.66,2.0,Cash,4.25,3.12,0,6,0
15276,1792,Sydney,13.76,25,54.15,1.5,Cash,4.06,4.41,1,3,1
15277,8402,Singapore,10.79,68,64.57,1.0,Cash,4.19,4.74,0,19,0
15278,7979,London,19.68,54,52.0,1.2,UPI,3.58,4.92,0,17,0
15279,9621,New York,10.43,77,28.87,2.0,UPI,4.91,4.87,0,1,1
15280,9803,Dubai,33.19,33,82.95,2.0,UPI,4.38,3.55,0,13,0
15281,5737,Mumbai,24.23,15,21.68,2.0,Wallet,4.0,3.63,0,13,0
15282,9898,New York,30.84,78,72.44,2.0,Credit Card,3.76,4.49,0,17,0
15283,2525,London,25.56,43,22.69,1.5,Wallet,4.37,4.96,0,19,0
15284,9575,London,3.76,32,18.61,2.0,UPI,3.95,3.03,0,17,1
15285,5339,New York,29.44,37,89.22,2.0,UPI,3.75,4.05,0,6,0
15286,7928,Sydney,20.83,42,9.96,1.5,Wallet,4.38,4.66,0,5,0
15287,2789,Mumbai,15.0,104,15.28,1.0,Wallet,4.2,4.56,0,16,1
15288,7214,New York,36.18,17,21.31,1.5,Wallet,4.04,3.67,0,17,1
15289,9300,London,10.56,52,28.57,2.5,Cash,4.6,3.12,0,9,1
15290,5848,Dubai,15.66,67,27.41,1.5,Cash,4.77,3.64,1,3,0
15291,1988,London,39.89,90,104.53,1.5,UPI,3.93,3.75,0,6,1
15292,5486,Dubai,36.99,83,82.7,2.5,Cash,4.47,3.44,0,8,0
15293,1020,New York,31.4,79,102.92,1.0,Cash,4.2,4.69,0,2,1
15294,3961,Sydney,2.92,101,11.26,1.0,Cash,4.64,3.26,0,11,0
15295,4245,Dubai,6.68,33,59.59,2.5,Cash,3.96,3.82,0,0,0
15296,9108,London,1.23,36,68.16,1.5,Cash,4.71,4.65,0,18,0
15297,8424,Dubai,13.46,111,74.91,1.0,UPI,3.84,4.17,0,11,0
15298,3345,London,12.11,76,6.94,2.0,UPI,4.27,3.55,0,16,0
15299,6312,Sydney,20.79,22,93.98,2.0,Cash,4.36,4.44,0,20,0
15300,7334,New York,31.55,93,82.35,1.0,Cash,3.79,4.74,1,9,0
15301,1346,Mumbai,11.9,12,116.27,2.5,Credit Card,4.03,4.79,0,18,0
15302,6244,Sydney,41.99,20,104.31,1.0,Cash,4.81,4.09,0,21,0
15303,2423,London,37.53,102,33.19,2.5,Wallet,4.77,3.65,0,1,1
15304,3148,Dubai,15.51,117,70.21,2.0,Cash,4.06,3.31,0,12,0
15305,1439,London,30.48,70,96.9,1.5,Wallet,3.98,4.37,0,13,0
15306,3266,New York,12.18,63,86.99,1.5,UPI,4.0,3.25,0,12,1
15307,8694,Mumbai,27.77,27,62.92,2.5,Cash,4.34,3.38,0,15,1
15308,3944,New York,39.86,84,73.42,2.5,UPI,3.68,3.79,1,3,1
15309,9395,Dubai,22.37,96,55.59,2.0,Credit Card,4.4,4.3,0,19,0
15310,7532,Dubai,2.99,92,15.56,2.5,Cash,3.61,4.71,0,15,1
15311,6857,Mumbai,6.89,92,88.9,1.5,UPI,3.55,4.01,0,22,1
15312,6442,London,9.97,28,47.94,2.0,Cash,3.54,4.26,0,1,0
15313,8387,Sydney,9.4,49,49.41,1.5,Credit Card,4.07,4.53,0,2,0
15314,9464,London,16.36,84,112.19,2.0,UPI,4.1,4.62,0,5,0
15315,4667,Singapore,20.91,35,44.01,1.0,Wallet,4.85,3.6,0,15,0
15316,1006,Sydney,8.01,79,7.25,1.2,Wallet,4.53,3.99,0,20,0
15317,2636,New York,12.31,56,29.77,1.0,UPI,4.09,3.69,0,5,0
15318,3629,Mumbai,30.79,58,9.13,2.0,UPI,3.88,4.82,0,0,0
15319,6002,Dubai,12.01,34,70.12,2.0,Wallet,4.9,3.4,0,10,0
15320,1234,New York,3.34,73,107.52,2.5,Credit Card,4.22,3.95,0,9,0
15321,3423,Singapore,23.93,102,28.53,2.5,UPI,3.97,3.03,0,6,0
15322,5293,Singapore,27.87,24,40.7,2.5,UPI,4.01,3.3,0,9,1
15323,5525,Sydney,12.36,8,97.49,2.5,UPI,4.48,4.23,0,22,0
15324,3950,New York,11.27,26,60.75,2.0,Wallet,3.98,3.61,0,3,0
15325,2703,Dubai,18.34,45,47.9,2.0,Credit Card,4.21,3.42,0,0,0
15326,3182,Sydney,18.15,20,17.73,1.5,Credit Card,4.28,3.94,0,17,1
15327,1744,Mumbai,33.23,29,40.69,2.5,Cash,4.79,3.13,1,13,0
15328,5824,London,19.01,85,108.31,1.0,Cash,4.69,3.65,0,8,0
15329,9017,New York,15.71,37,113.08,1.5,UPI,4.26,3.84,0,1,0
15330,7509,Singapore,9.49,90,23.95,2.0,Cash,4.0,3.09,0,16,0
15331,1139,Singapore,41.79,59,109.61,1.0,Cash,3.59,3.9,0,19,0
15332,8355,London,15.28,94,109.9,1.0,Cash,4.22,4.64,0,2,1
15333,4216,London,28.29,109,83.34,2.0,Cash,4.33,4.28,1,22,0
15334,6828,London,15.36,82,51.43,1.2,Credit Card,4.67,3.85,0,8,0
15335,3937,New York,12.81,77,88.93,1.5,UPI,4.24,3.89,0,8,0
15336,9501,New York,27.26,8,73.81,1.2,Wallet,3.67,4.6,0,23,1
15337,8680,Mumbai,11.35,57,67.58,1.0,UPI,4.72,4.76,0,4,1
15338,8176,Dubai,19.57,84,77.68,1.0,Credit Card,3.64,4.74,0,4,0
15339,8369,Singapore,36.43,45,45.46,2.5,Cash,4.16,4.64,0,4,0
15340,8759,Dubai,24.53,55,84.55,2.0,Credit Card,3.51,3.91,0,3,0
15341,5235,Mumbai,17.2,54,85.19,2.5,UPI,3.98,3.86,0,14,0
15342,9153,Dubai,27.54,84,81.09,1.5,Wallet,4.99,3.13,0,4,1
15343,5071,London,42.27,25,37.63,1.2,Wallet,4.52,3.6,0,0,0
15344,6243,Dubai,7.63,116,71.82,2.5,Credit Card,4.97,3.42,1,11,0
15345,6654,New York,7.68,110,84.27,2.0,UPI,4.6,3.98,0,23,0
15346,2979,Dubai,37.22,109,52.02,2.5,Credit Card,3.82,4.09,0,18,0
15347,2415,Dubai,14.36,19,23.97,1.0,Wallet,4.44,4.53,0,0,0
15348,2445,Dubai,4.1,41,62.01,1.2,Cash,4.32,4.65,0,21,0
15349,7298,Dubai,35.06,88,79.44,2.5,Credit Card,4.06,3.32,0,13,0
15350,1517,Sydney,43.84,5,13.7,2.5,Wallet,4.23,3.83,0,4,0
15351,4929,New York,28.4,91,8.0,1.5,UPI,4.1,4.31,0,4,0
15352,7667,Mumbai,39.83,72,45.27,1.2,Cash,4.38,3.24,0,14,0
15353,6500,New York,14.73,77,74.84,2.5,Cash,3.92,4.28,0,23,0
15354,3016,Sydney,15.67,72,52.53,1.2,Cash,3.54,4.63,0,18,0
15355,9435,New York,36.04,6,84.74,2.0,Cash,3.52,4.48,0,2,0
15356,4353,Singapore,25.0,117,50.31,1.5,UPI,4.61,3.65,0,18,0
15357,7206,London,44.0,44,25.42,2.0,Cash,4.2,3.81,0,19,1
15358,7592,Mumbai,22.09,68,30.19,1.5,UPI,4.23,4.6,0,10,1
15359,1403,London,9.62,78,43.72,1.2,Cash,4.84,4.27,0,14,1
15360,8920,Sydney,41.59,64,7.91,2.0,Cash,3.84,3.23,0,10,1
15361,6797,London,8.69,100,95.12,1.2,Wallet,4.64,3.5,0,23,1
15362,2120,Dubai,10.68,63,32.9,2.5,Cash,4.55,4.95,0,15,0
15363,3617,Sydney,7.57,10,77.45,1.5,Credit Card,4.55,3.62,0,3,0
15364,8358,London,3.33,67,19.29,1.0,Wallet,4.19,3.1,0,0,1
15365,5483,Sydney,33.99,114,16.2,2.0,Credit Card,4.47,4.96,0,8,0
15366,1567,Singapore,11.45,69,52.18,2.5,UPI,3.63,3.69,0,11,0
15367,9459,London,42.13,57,106.63,2.0,Credit Card,3.76,4.34,0,14,0
15368,7085,New York,38.73,70,13.9,1.2,Credit Card,4.09,3.89,0,13,0
15369,4797,London,28.9,79,102.36,1.0,Credit Card,3.73,4.02,0,12,0
15370,3652,New York,35.56,55,67.47,2.5,UPI,4.61,4.48,0,20,0
15371,3982,London,16.44,52,56.16,2.0,Wallet,5.0,3.72,0,9,0
15372,6369,Dubai,24.63,117,60.28,2.0,Wallet,4.5,4.76,0,6,0
15373,6401,Dubai,40.75,66,5.95,1.5,Credit Card,4.9,4.84,0,18,0
15374,6933,Mumbai,36.41,29,66.81,1.2,Cash,3.83,3.28,0,11,0
15375,1144,London,21.3,61,117.23,2.5,Credit Card,4.22,3.12,0,14,0
15376,5676,Singapore,3.95,62,41.62,1.2,Credit Card,3.86,3.9,0,8,0
15377,2987,New York,34.82,108,46.1,2.5,UPI,3.53,3.81,1,6,0
15378,2823,London,13.41,29,101.26,2.0,Wallet,4.12,3.09,0,21,1
15379,3943,Singapore,5.8,44,84.14,2.5,UPI,3.61,4.57,0,8,0
15380,7151,New York,44.06,105,6.4,2.5,UPI,4.68,3.58,0,0,0
15381,6692,Sydney,1.02,78,54.75,1.0,Credit Card,4.79,4.04,0,1,1
15382,8540,London,28.44,110,62.48,2.5,Wallet,4.94,4.55,0,1,0
15383,3276,New York,34.34,79,115.02,1.2,Cash,4.45,3.24,0,16,0
15384,2140,Sydney,22.97,71,54.89,2.5,Credit Card,4.1,4.32,0,6,0
15385,7156,New York,39.34,109,86.26,1.0,Cash,3.85,3.85,0,3,0
15386,2108,Singapore,8.55,88,68.51,2.5,Cash,4.52,3.32,0,7,1
15387,8975,New York,1.46,83,46.68,2.0,Credit Card,3.97,4.38,0,14,1
15388,6688,Singapore,6.55,77,41.61,1.5,UPI,4.62,4.0,0,2,0
15389,2323,Dubai,1.07,38,82.93,1.2,Cash,4.46,4.38,0,5,0
15390,8038,London,35.46,39,95.47,2.0,Cash,3.52,3.03,0,10,0
15391,1468,Singapore,33.62,94,64.01,1.0,Credit Card,4.61,4.28,0,2,0
15392,3311,Mumbai,30.76,94,81.21,1.2,Credit Card,4.69,3.71,1,23,1
15393,6786,Dubai,16.26,67,104.35,2.0,UPI,3.66,4.48,1,10,1
15394,8487,London,7.0,12,7.46,2.5,UPI,3.66,4.71,0,11,0
15395,7564,New York,44.61,86,101.34,2.0,Cash,4.33,4.28,0,0,0
15396,8372,Sydney,40.36,26,29.2,1.2,UPI,4.29,4.96,0,12,0
15397,6801,New York,42.78,118,114.43,1.5,Wallet,3.89,3.34,0,16,0
15398,7553,Dubai,5.97,13,49.21,2.5,Wallet,4.44,3.68,1,17,1
15399,7681,Sydney,39.74,20,94.97,2.0,UPI,4.92,3.51,0,21,0
15400,7664,Mumbai,37.7,67,80.03,1.0,UPI,4.68,4.98,0,13,0
15401,8820,Mumbai,2.92,46,50.26,2.5,Wallet,4.98,3.15,0,18,0
15402,5361,New York,18.01,97,110.59,1.0,Cash,4.43,4.09,0,23,0
15403,7115,Sydney,25.51,52,112.6,2.5,Cash,4.67,3.84,0,17,1
15404,4023,Sydney,40.59,67,67.0,2.5,UPI,3.79,3.25,0,14,0
15405,8418,New York,32.18,75,62.84,1.5,Wallet,3.88,3.74,0,10,0
15406,6590,Sydney,34.09,29,57.82,1.5,Credit Card,4.72,3.47,0,2,0
15407,4025,Sydney,42.69,11,78.61,2.0,Cash,4.92,3.39,0,12,0
15408,5174,Dubai,29.33,96,115.51,1.5,Credit Card,4.54,4.16,0,3,0
15409,3953,London,35.59,11,93.41,1.2,Wallet,4.37,3.66,0,14,0
15410,3634,London,7.33,50,37.02,2.0,UPI,4.42,3.85,0,23,1
15411,2265,Dubai,7.21,10,16.56,1.2,Cash,3.64,3.1,0,4,0
15412,7204,Dubai,4.61,61,61.87,2.0,Credit Card,3.97,4.58,0,1,0
15413,1211,Singapore,12.05,47,73.49,1.2,UPI,4.99,3.91,1,22,0
15414,6123,Sydney,24.31,81,57.98,1.2,UPI,4.42,3.84,0,12,1
15415,3314,London,44.16,99,11.23,2.0,Credit Card,3.54,3.33,0,19,1
15416,8365,Sydney,38.03,85,70.65,1.5,Wallet,4.2,4.11,0,9,0
15417,6111,Dubai,12.86,97,106.36,1.5,UPI,4.87,4.52,0,20,0
15418,5897,Sydney,21.26,41,103.4,1.0,UPI,4.28,3.75,0,1,1
15419,7896,Dubai,12.77,105,106.51,1.0,Wallet,3.98,3.54,0,8,0
15420,8880,Sydney,43.12,110,44.22,1.2,UPI,4.63,4.36,0,5,1
15421,9806,Sydney,12.89,99,78.85,1.2,Wallet,4.58,3.66,0,14,0
