flight_id,airline,origin_airport,destination_airport,scheduled_departure_min,departure_delay_min,arrival_delay_min,cancelled,weather_delay_min,air_traffic_delay_min
3755,Go First,BLR,BOM,138,6,137,0,23,41
3756,SpiceJet,BLR,CCU,827,62,256,0,12,9
3757,Go First,DEL,DEL,323,1,19,0,67,72
3758,IndiGo,DEL,BOM,845,75,197,0,90,0
3759,SpiceJet,HYD,BLR,1325,169,195,0,101,53
3760,Emirates,DEL,HYD,293,111,123,0,102,15
3761,Air India,HYD,HYD,967,193,173,1,71,45
3762,Emirates,HYD,HYD,1315,59,284,0,89,12
3763,Vistara,MAA,BLR,73,97,236,1,33,63
3764,SpiceJet,BLR,DEL,483,190,134,0,8,77
3765,SpiceJet,CCU,HYD,15,41,203,0,9,86
3766,IndiGo,BLR,DEL,1359,26,66,0,114,54
3767,Vistara,BLR,BOM,792,106,174,0,64,62
3768,Air India,MAA,CCU,515,248,218,0,111,17
3769,Qatar Airways,HYD,CCU,924,253,160,0,113,60
3770,SpiceJet,HYD,DEL,1150,292,216,1,71,91
3771,SpiceJet,DEL,DEL,823,53,47,0,73,19
3772,IndiGo,MAA,CCU,517,31,221,0,53,64
3773,Go First,DEL,HYD,128,32,17,0,42,63
3774,Air India,MAA,MAA,510,114,197,0,112,75
3775,Emirates,DEL,MAA,422,259,44,0,58,90
3776,Vistara,BOM,BLR,384,222,-14,0,88,63
3777,SpiceJet,BLR,CCU,231,121,41,0,94,12
3778,SpiceJet,BLR,CCU,958,-9,285,0,102,67
3779,Emirates,CCU,BLR,824,104,271,0,58,88
3780,Air India,HYD,MAA,1218,-10,122,0,66,69
3781,Go First,CCU,BOM,64,54,263,0,60,56
3782,SpiceJet,BOM,HYD,832,114,198,1,102,44
3783,Air India,CCU,HYD,614,245,223,0,37,85
3784,Emirates,BLR,BOM,1300,132,269,0,98,37
3785,IndiGo,HYD,BOM,1247,235,15,0,7,53
3786,Go First,BOM,MAA,800,105,190,0,64,35
3787,Vistara,BLR,BLR,277,292,258,0,4,66
3788,SpiceJet,DEL,BOM,365,79,-5,0,119,78
3789,Air India,MAA,BLR,515,285,31,0,114,10
3790,IndiGo,BOM,DEL,1238,31,-13,0,90,97
3791,Vistara,HYD,HYD,438,24,114,0,108,26
3792,Qatar Airways,CCU,MAA,427,30,56,0,89,86
3793,Air India,CCU,HYD,728,113,143,0,42,16
3794,Air India,BOM,MAA,395,46,114,0,59,86
3795,Vistara,HYD,DEL,1232,283,6,0,117,97
3796,IndiGo,BOM,HYD,585,224,119,0,25,84
3797,Qatar Airways,HYD,DEL,1250,85,4,0,10,32
3798,Emirates,CCU,MAA,374,121,204,0,33,4
3799,IndiGo,BLR,BOM,947,165,317,0,104,80
3800,Go First,DEL,HYD,92,41,114,1,1,61
3801,SpiceJet,BLR,DEL,320,27,16,0,20,64
3802,Vistara,DEL,CCU,1033,-6,74,0,114,70
3803,Emirates,CCU,HYD,913,202,243,0,25,66
3804,Qatar Airways,BLR,HYD,1326,109,282,0,75,89
3805,Vistara,BLR,HYD,1345,198,317,0,72,79
3806,Vistara,BOM,BLR,1301,206,233,0,104,79
3807,IndiGo,MAA,DEL,1416,13,157,0,86,43
3808,SpiceJet,CCU,DEL,916,194,31,0,105,13
3809,Go First,HYD,HYD,94,215,181,0,4,89
3810,Air India,CCU,BOM,958,207,18,0,8,90
3811,Air India,HYD,HYD,1130,200,238,0,118,56
3812,Vistara,HYD,BLR,1413,15,232,0,49,47
3813,SpiceJet,DEL,MAA,70,241,26,0,9,16
3814,Qatar Airways,HYD,BLR,663,-8,273,1,112,43
3815,Qatar Airways,HYD,BOM,968,-9,107,0,57,3
3816,Emirates,BOM,HYD,586,81,11,0,9,80
3817,IndiGo,BLR,DEL,1399,-9,43,1,77,96
3818,SpiceJet,CCU,CCU,726,139,131,0,35,29
3819,SpiceJet,CCU,HYD,367,60,99,0,73,84
3820,IndiGo,HYD,BOM,50,-7,183,0,55,80
3821,Qatar Airways,MAA,DEL,1166,27,112,0,117,74
3822,Qatar Airways,CCU,BLR,987,59,137,0,61,54
3823,Qatar Airways,HYD,MAA,1190,190,255,0,113,29
3824,Vistara,DEL,MAA,259,297,67,0,36,17
3825,SpiceJet,DEL,HYD,1215,241,7,0,40,83
3826,Air India,DEL,BLR,1225,276,-5,0,101,97
3827,IndiGo,HYD,CCU,1208,281,171,0,47,91
3828,Qatar Airways,BOM,CCU,157,143,100,0,21,72
3829,Emirates,MAA,BOM,98,122,146,0,86,43
3830,Qatar Airways,HYD,MAA,240,63,87,0,79,61
3831,Qatar Airways,BOM,BLR,201,263,227,0,60,30
3832,Go First,BOM,HYD,633,260,-9,0,74,15
3833,Vistara,CCU,DEL,1119,174,156,0,116,94
3834,IndiGo,HYD,HYD,745,-6,240,0,110,92
3835,Go First,HYD,HYD,489,282,231,0,114,76
3836,Go First,BOM,BLR,578,75,176,0,98,22
3837,Emirates,BOM,MAA,1241,203,98,1,47,13
3838,SpiceJet,BOM,BLR,526,4,7,0,63,1
3839,Emirates,CCU,DEL,272,262,298,1,116,11
3840,SpiceJet,HYD,BLR,1242,40,260,0,83,57
3841,SpiceJet,BOM,BOM,785,242,120,0,36,91
3842,IndiGo,DEL,HYD,1355,34,179,0,40,95
3843,Qatar Airways,HYD,MAA,452,180,242,0,4,55
3844,IndiGo,CCU,CCU,1175,111,262,0,99,23
3845,Vistara,DEL,DEL,346,176,54,0,76,36
3846,SpiceJet,BLR,CCU,815,203,20,0,51,28
3847,Go First,HYD,HYD,413,138,92,0,16,41
3848,Qatar Airways,BLR,BLR,430,159,8,0,89,17
3849,Air India,BOM,CCU,378,198,124,0,115,2
3850,Vistara,CCU,BOM,997,71,6,0,107,76
3851,IndiGo,BOM,BLR,894,185,313,1,61,12
3852,Emirates,CCU,HYD,427,235,188,0,51,28
3853,Vistara,MAA,CCU,1107,29,208,0,19,65
3854,Vistara,BOM,DEL,191,157,207,0,102,58
3855,Qatar Airways,BLR,CCU,40,32,65,0,96,91
3856,Vistara,CCU,CCU,1332,200,314,0,93,47
3857,Vistara,BOM,MAA,1401,168,175,0,15,3
3858,Air India,HYD,CCU,135,12,270,0,6,50
3859,Emirates,CCU,HYD,105,84,131,0,93,4
3860,Emirates,CCU,DEL,518,149,266,0,65,38
3861,Emirates,BOM,HYD,813,233,-5,0,11,40
3862,SpiceJet,MAA,BOM,125,6,260,0,42,4
3863,Go First,BOM,BLR,1380,101,40,0,39,7
3864,Emirates,BLR,CCU,399,92,157,0,0,97
3865,Vistara,BLR,MAA,78,75,287,0,57,55
3866,Vistara,CCU,DEL,388,24,188,0,2,24
3867,Emirates,CCU,MAA,73,19,232,0,7,90
3868,Qatar Airways,BOM,MAA,1028,181,298,0,89,51
3869,Emirates,BLR,MAA,81,168,250,0,103,51
3870,Vistara,BLR,CCU,775,93,6,0,74,6
3871,SpiceJet,MAA,DEL,990,154,311,0,60,60
3872,IndiGo,HYD,DEL,1428,111,8,0,84,99
3873,IndiGo,MAA,MAA,277,123,178,0,4,95
3874,Emirates,DEL,BLR,839,279,80,0,103,84
3875,Air India,MAA,CCU,223,213,247,0,25,46
3876,Emirates,BOM,CCU,1091,14,56,0,84,81
3877,Qatar Airways,HYD,HYD,1343,2,227,0,72,65
3878,Emirates,BOM,CCU,605,219,22,0,16,58
3879,IndiGo,DEL,MAA,18,91,73,0,100,4
3880,Vistara,HYD,BOM,639,192,12,0,114,43
3881,Emirates,CCU,MAA,1366,256,76,0,114,41
3882,Vistara,BLR,DEL,1366,211,38,0,65,60
3883,Vistara,MAA,CCU,96,93,143,0,50,62
3884,Air India,BOM,CCU,1075,100,212,0,118,49
3885,Vistara,DEL,HYD,174,58,25,0,46,37
3886,IndiGo,BLR,BOM,1361,247,21,0,39,91
3887,SpiceJet,MAA,CCU,1376,157,109,0,91,94
3888,SpiceJet,BLR,HYD,1414,282,163,0,119,53
3889,Go First,MAA,HYD,1138,38,316,0,26,43
3890,Qatar Airways,CCU,BOM,347,239,21,0,39,23
3891,Emirates,HYD,MAA,0,64,85,0,0,62
3892,Qatar Airways,BLR,MAA,62,190,15,0,45,96
3893,IndiGo,BLR,MAA,225,23,174,1,10,38
3894,Vistara,BLR,BLR,422,100,130,0,38,11
3895,SpiceJet,HYD,MAA,1042,226,74,0,17,62
3896,Qatar Airways,DEL,BOM,30,21,-10,0,90,8
3897,IndiGo,MAA,BLR,844,198,123,1,46,78
3898,SpiceJet,CCU,MAA,632,121,79,0,73,86
3899,Vistara,BLR,BLR,23,95,103,0,99,21
3900,Qatar Airways,HYD,BOM,836,22,104,0,20,35
3901,SpiceJet,DEL,MAA,982,32,107,0,27,73
3902,Emirates,MAA,DEL,1234,96,269,0,0,27
3903,Emirates,HYD,CCU,160,254,163,0,13,55
3904,Go First,CCU,BOM,1278,215,309,0,19,98
3905,Go First,CCU,HYD,113,168,-9,0,115,28
3906,SpiceJet,MAA,HYD,503,211,296,0,72,4
3907,IndiGo,BLR,BOM,954,114,111,0,44,3
3908,Emirates,CCU,HYD,1243,265,61,0,60,50
3909,IndiGo,DEL,BOM,356,156,218,0,26,14
3910,IndiGo,HYD,DEL,168,140,302,0,112,93
3911,SpiceJet,DEL,BOM,968,30,58,0,55,59
3912,IndiGo,BLR,MAA,241,289,255,0,51,25
3913,Emirates,DEL,MAA,1398,24,293,0,67,22
3914,Vistara,DEL,BLR,138,293,104,0,36,28
3915,Go First,BOM,HYD,96,220,19,0,81,85
3916,Vistara,DEL,CCU,146,204,191,0,30,98
3917,IndiGo,MAA,HYD,1205,90,254,0,48,56
3918,Vistara,HYD,BOM,1080,46,77,0,52,61
3919,Emirates,BOM,CCU,1065,204,161,0,38,58
3920,Emirates,HYD,CCU,865,145,258,0,9,47
3921,IndiGo,HYD,HYD,542,53,163,0,8,81
3922,SpiceJet,BLR,CCU,691,51,113,0,91,34
3923,Vistara,BLR,CCU,1025,51,109,0,91,45
3924,SpiceJet,BOM,MAA,1311,83,11,0,12,32
3925,SpiceJet,CCU,DEL,1161,15,48,0,17,70
3926,Air India,BLR,BOM,903,110,44,0,11,97
3927,IndiGo,BLR,HYD,729,39,203,0,71,9
3928,Go First,BLR,MAA,1245,241,201,0,86,87
3929,Emirates,HYD,BLR,330,25,153,0,113,88
3930,Emirates,BOM,CCU,616,278,133,0,4,47
3931,IndiGo,HYD,CCU,403,89,254,0,6,43
3932,Qatar Airways,MAA,HYD,507,125,100,0,14,90
3933,Qatar Airways,HYD,DEL,1150,183,229,0,66,69
3934,Qatar Airways,MAA,DEL,1288,210,132,1,17,62
3935,Go First,DEL,HYD,1038,268,76,0,37,48
3936,Emirates,DEL,HYD,225,44,69,0,25,71
3937,IndiGo,MAA,MAA,983,99,71,0,37,84
3938,Emirates,MAA,HYD,864,138,104,0,58,40
3939,SpiceJet,HYD,BLR,1128,254,8,0,51,82
3940,Vistara,MAA,MAA,744,151,73,0,32,97
3941,Vistara,BOM,CCU,492,176,21,0,20,38
3942,Emirates,DEL,CCU,318,118,255,0,16,22
3943,Air India,DEL,CCU,1242,97,-4,0,106,12
3944,Go First,CCU,CCU,1300,57,79,0,61,52
3945,Qatar Airways,MAA,BOM,772,55,15,0,58,91
3946,Go First,BLR,BLR,1364,133,217,0,119,69
3947,Go First,BLR,MAA,451,42,312,0,1,56
3948,SpiceJet,MAA,MAA,1392,117,284,1,63,75
3949,Go First,BOM,CCU,943,196,270,0,24,66
3950,Vistara,BLR,DEL,847,205,19,0,40,47
3951,SpiceJet,CCU,MAA,1016,57,5,0,18,19
3952,IndiGo,MAA,BLR,1213,51,95,0,37,61
3953,Go First,BOM,HYD,883,199,303,0,24,44
3954,Go First,BOM,BLR,418,41,129,0,38,62
3955,IndiGo,HYD,CCU,864,105,-4,0,3,7
3956,Go First,BOM,CCU,788,54,228,0,2,25
3957,IndiGo,BLR,BOM,494,119,130,0,33,37
3958,SpiceJet,BLR,MAA,1062,166,223,0,105,91
3959,Vistara,MAA,MAA,161,267,76,0,9,98
3960,IndiGo,MAA,MAA,120,152,300,0,112,40
3961,Air India,BOM,CCU,398,141,307,0,26,1
3962,IndiGo,CCU,MAA,1285,225,99,0,111,6
3963,Go First,DEL,DEL,727,147,-1,0,89,24
3964,Qatar Airways,HYD,DEL,560,95,256,0,90,50
3965,Qatar Airways,DEL,HYD,603,295,6,0,0,49
3966,SpiceJet,BOM,MAA,1152,244,102,1,43,95
3967,Emirates,BOM,BOM,539,102,79,0,83,63
3968,SpiceJet,DEL,HYD,355,19,241,0,51,11
3969,Emirates,HYD,CCU,659,1,315,0,24,52
3970,Qatar Airways,DEL,MAA,431,166,246,1,73,74
3971,Qatar Airways,MAA,DEL,1088,35,71,0,64,9
3972,IndiGo,BLR,BOM,1241,160,302,0,79,60
3973,Vistara,CCU,HYD,562,119,42,0,10,54
3974,Air India,MAA,BOM,816,234,214,1,67,98
3975,SpiceJet,BLR,MAA,1097,192,92,1,98,67
3976,Go First,CCU,BLR,710,215,3,0,76,41
3977,Emirates,CCU,BOM,1215,69,125,0,84,65
3978,Go First,CCU,BOM,1212,299,144,0,14,43
3979,Vistara,BOM,CCU,11,24,84,0,56,27
3980,Emirates,CCU,DEL,238,41,249,0,73,77
3981,SpiceJet,HYD,MAA,452,150,222,0,63,57
3982,IndiGo,DEL,BOM,382,73,222,0,101,92
3983,Go First,HYD,MAA,781,15,33,0,10,1
3984,Vistara,DEL,DEL,47,214,149,0,95,54
3985,SpiceJet,MAA,CCU,316,143,271,0,96,33
3986,Qatar Airways,MAA,MAA,208,282,43,0,19,96
3987,Qatar Airways,DEL,DEL,1142,84,167,0,99,19
3988,SpiceJet,HYD,DEL,576,214,131,0,29,46
3989,SpiceJet,DEL,HYD,314,256,285,0,9,93
3990,SpiceJet,CCU,CCU,753,30,80,0,53,25
3991,Emirates,BOM,CCU,1059,122,27,0,57,83
3992,SpiceJet,MAA,MAA,914,55,241,0,78,0
3993,Go First,BOM,BLR,754,199,197,0,28,64
3994,Vistara,CCU,HYD,553,142,173,0,0,88
3995,Emirates,CCU,CCU,402,161,115,0,57,96
3996,SpiceJet,MAA,DEL,1130,48,284,0,20,86
3997,Air India,MAA,CCU,38,173,273,0,14,74
3998,Air India,CCU,BLR,580,169,121,0,66,14
3999,Vistara,BLR,BOM,179,1,14,1,32,13
4000,Qatar Airways,BOM,BOM,11,57,130,0,37,54
4001,IndiGo,BOM,CCU,1362,191,296,0,18,0
4002,IndiGo,BLR,CCU,942,-5,89,0,3,32
4003,Qatar Airways,HYD,HYD,547,4,271,0,75,69
4004,Emirates,BOM,CCU,1149,31,175,0,88,55
4005,Emirates,DEL,BLR,62,20,162,0,97,22
4006,Emirates,CCU,CCU,843,170,223,0,80,53
4007,IndiGo,CCU,MAA,1105,251,-15,0,57,89
4008,Air India,BLR,BLR,1008,278,94,0,69,2
4009,IndiGo,BOM,HYD,1322,10,259,0,11,45
4010,Go First,HYD,MAA,33,171,218,0,78,5
4011,SpiceJet,BOM,MAA,751,173,48,0,16,24
4012,Emirates,CCU,BOM,48,233,228,0,0,16
4013,Air India,MAA,BLR,657,138,37,0,13,27
4014,Vistara,DEL,MAA,700,245,246,0,118,31
4015,Vistara,BLR,HYD,1080,89,1,0,1,92
4016,SpiceJet,MAA,BOM,108,44,286,0,3,22
4017,Air India,HYD,MAA,984,175,218,0,115,15
4018,IndiGo,MAA,BLR,23,75,57,0,65,95
4019,IndiGo,MAA,BOM,220,163,75,0,117,25
4020,Go First,HYD,BLR,314,11,-10,0,89,32
4021,Go First,MAA,BLR,293,233,182,0,45,57
4022,IndiGo,BLR,BLR,1033,49,180,0,49,47
4023,Vistara,CCU,BOM,1019,93,280,0,59,82
4024,Emirates,BOM,MAA,1017,128,306,0,103,54
4025,Vistara,MAA,CCU,637,292,121,0,51,40
4026,Go First,BLR,DEL,266,148,251,0,96,61
4027,SpiceJet,BOM,MAA,87,221,100,0,47,16
4028,IndiGo,BOM,BOM,454,66,27,0,38,58
4029,Go First,MAA,DEL,1171,7,215,0,69,13
4030,Go First,BLR,DEL,756,11,42,0,59,81
4031,Emirates,CCU,DEL,430,173,190,1,29,20
4032,IndiGo,MAA,CCU,910,134,278,0,85,62
4033,Emirates,HYD,HYD,241,27,78,0,26,45
4034,IndiGo,BOM,BOM,701,270,20,0,82,54
4035,Emirates,MAA,CCU,901,277,214,0,73,61
4036,Vistara,BOM,CCU,740,132,211,0,54,38
4037,SpiceJet,BLR,HYD,65,2,167,0,69,41
4038,SpiceJet,DEL,DEL,971,175,246,0,25,47
4039,IndiGo,MAA,HYD,377,256,115,0,41,27
4040,Air India,CCU,HYD,387,258,49,0,114,83
4041,Qatar Airways,MAA,CCU,780,86,170,0,66,5
4042,Go First,BOM,BOM,208,283,101,0,115,58
4043,Go First,BLR,BLR,1438,-10,170,0,66,89
4044,IndiGo,HYD,HYD,15,284,258,0,51,69
4045,Emirates,CCU,HYD,1320,16,135,0,5,38
4046,Air India,BLR,DEL,985,25,135,0,112,56
4047,Vistara,MAA,DEL,1243,149,20,0,113,53
4048,Emirates,HYD,CCU,366,20,310,0,9,59
4049,Emirates,BLR,DEL,779,116,79,0,37,89
4050,IndiGo,DEL,MAA,1252,251,118,0,76,16
4051,IndiGo,CCU,HYD,439,199,146,0,101,39
4052,Go First,BOM,DEL,689,139,28,0,11,65
4053,IndiGo,BLR,BOM,1059,20,284,0,45,84
4054,IndiGo,BLR,MAA,846,89,267,0,48,53
4055,IndiGo,DEL,CCU,421,291,224,0,117,70
4056,Go First,MAA,BLR,1212,208,36,0,90,43
4057,Vistara,CCU,HYD,1201,242,265,0,71,83
4058,Vistara,CCU,HYD,607,160,58,0,62,66
4059,Qatar Airways,BOM,BOM,1338,246,279,0,68,56
4060,Qatar Airways,BLR,BLR,19,46,222,0,99,35
4061,IndiGo,HYD,BLR,675,-2,151,0,101,56
4062,Qatar Airways,BLR,CCU,381,-6,124,1,42,42
4063,Go First,BOM,CCU,608,103,123,0,93,43
4064,Vistara,BLR,MAA,142,254,219,0,59,61
4065,Emirates,DEL,HYD,61,162,-13,0,100,82
4066,Vistara,BLR,DEL,1265,209,240,0,28,60
4067,Vistara,BLR,CCU,237,194,262,0,85,93
4068,Go First,HYD,BOM,1154,13,-12,0,77,10
4069,Qatar Airways,DEL,BOM,1146,159,254,0,73,76
4070,Emirates,DEL,BOM,926,92,196,1,10,32
4071,Go First,BLR,CCU,341,49,200,0,34,65
4072,IndiGo,CCU,CCU,454,75,254,0,22,22
4073,SpiceJet,HYD,BOM,1221,244,0,0,71,48
4074,Vistara,BLR,CCU,281,154,48,0,20,19
4075,SpiceJet,BLR,DEL,885,156,223,0,36,93
4076,Go First,BOM,DEL,1024,73,0,0,27,14
4077,Go First,BOM,MAA,722,191,36,0,115,65
4078,Go First,CCU,HYD,1355,79,3,0,94,29
4079,SpiceJet,HYD,DEL,1235,78,309,0,57,88
4080,Go First,MAA,MAA,86,109,77,0,52,3
4081,IndiGo,BOM,BLR,664,145,245,0,27,63
4082,Go First,MAA,HYD,861,177,282,0,41,64
4083,Air India,DEL,DEL,60,177,1,0,90,7
4084,Qatar Airways,BOM,BLR,796,251,95,0,103,51
4085,SpiceJet,BOM,MAA,94,41,312,1,84,13
4086,Air India,HYD,DEL,785,129,78,0,72,57
4087,Go First,CCU,DEL,1170,8,-6,0,92,10
4088,IndiGo,MAA,CCU,1269,64,196,0,60,58
4089,Vistara,BOM,BLR,960,219,221,0,78,23
4090,Emirates,BOM,DEL,296,119,238,0,32,87
4091,Qatar Airways,HYD,BOM,1146,44,0,0,54,31
4092,Emirates,HYD,CCU,693,260,128,0,36,88
4093,Go First,CCU,CCU,398,89,26,0,46,45
4094,Qatar Airways,MAA,DEL,945,58,-13,0,35,27
4095,Qatar Airways,DEL,CCU,1254,288,140,0,114,15
4096,IndiGo,CCU,HYD,533,6,157,0,27,41
4097,Qatar Airways,DEL,BLR,401,105,8,0,9,15
4098,SpiceJet,BLR,HYD,129,141,259,0,22,99
4099,Air India,BOM,MAA,291,105,59,0,91,11
4100,Air India,MAA,HYD,275,19,24,0,97,75
4101,Air India,CCU,BOM,911,40,286,0,4,61
4102,SpiceJet,BOM,CCU,1399,49,24,0,81,33
4103,Emirates,MAA,CCU,925,218,46,0,118,37
4104,IndiGo,MAA,BOM,54,248,222,0,5,83
4105,Qatar Airways,MAA,CCU,738,-6,229,0,41,46
4106,SpiceJet,BOM,HYD,1049,17,2,0,46,78
4107,Air India,CCU,MAA,764,243,124,0,86,21
4108,Go First,HYD,DEL,1220,220,66,0,27,79
4109,Vistara,BOM,BOM,641,189,173,0,104,87
4110,Qatar Airways,MAA,HYD,1266,260,92,0,12,2
4111,SpiceJet,CCU,HYD,723,293,218,0,113,0
4112,SpiceJet,BLR,HYD,1213,35,252,0,24,52
4113,IndiGo,DEL,DEL,801,17,88,0,6,63
4114,IndiGo,MAA,BLR,737,-4,118,0,65,43
4115,SpiceJet,BLR,CCU,757,221,17,0,79,46
4116,Air India,HYD,CCU,566,188,221,0,57,37
4117,Vistara,MAA,MAA,1299,83,162,0,65,62
4118,Qatar Airways,BLR,BLR,1432,71,-4,0,35,80
4119,IndiGo,MAA,CCU,339,77,213,1,1,40
4120,Qatar Airways,BOM,MAA,152,175,293,0,112,20
4121,Air India,CCU,MAA,1421,232,253,0,37,44
4122,Qatar Airways,BLR,HYD,1003,57,115,0,73,12
4123,Go First,CCU,BOM,426,176,233,0,13,65
4124,IndiGo,BOM,HYD,1002,228,42,0,26,65
4125,Air India,BOM,DEL,203,207,-12,0,14,42
4126,Air India,CCU,CCU,1135,97,220,0,84,61
4127,Vistara,BLR,MAA,324,296,157,0,11,88
4128,Vistara,CCU,BOM,1281,27,306,0,114,91
4129,Go First,CCU,CCU,949,265,20,0,42,47
4130,Air India,DEL,MAA,950,-1,263,0,96,25
4131,Emirates,BLR,MAA,1373,15,221,0,56,98
4132,Air India,DEL,HYD,938,37,259,0,103,91
4133,Vistara,MAA,BOM,956,3,280,0,85,60
4134,Emirates,CCU,BOM,893,89,312,0,101,61
4135,IndiGo,MAA,CCU,434,176,42,1,107,96
4136,IndiGo,BLR,MAA,1303,1,2,0,115,81
4137,Qatar Airways,CCU,BOM,370,268,20,0,47,13
4138,SpiceJet,MAA,BOM,932,156,113,0,60,53
4139,Vistara,HYD,CCU,248,111,-15,0,81,40
4140,SpiceJet,BOM,HYD,890,84,48,0,43,59
4141,Emirates,CCU,BLR,180,14,46,0,51,8
4142,Vistara,BOM,DEL,702,6,315,0,61,43
4143,Go First,DEL,BLR,998,18,130,0,1,55
4144,Air India,MAA,BOM,77,61,256,0,92,93
4145,Go First,DEL,MAA,918,259,1,1,70,2
4146,Emirates,CCU,DEL,884,239,264,0,30,97
4147,Vistara,BOM,DEL,335,284,82,0,104,96
4148,Emirates,BOM,MAA,49,133,211,0,81,90
4149,Air India,MAA,DEL,84,263,227,0,72,58
4150,IndiGo,CCU,MAA,694,212,185,0,71,72
4151,IndiGo,HYD,DEL,3,64,163,0,32,12
4152,Emirates,HYD,CCU,992,91,254,0,4,29
4153,SpiceJet,MAA,CCU,316,9,218,0,111,52
4154,Vistara,CCU,BLR,1134,106,96,0,77,79
4155,Vistara,MAA,DEL,1357,163,50,0,57,50
4156,IndiGo,CCU,HYD,762,162,229,0,76,41
4157,Qatar Airways,DEL,MAA,1156,-7,229,0,10,25
4158,Go First,MAA,DEL,611,137,56,0,83,58
4159,Qatar Airways,CCU,CCU,1004,103,33,0,22,68
4160,Air India,HYD,CCU,913,156,174,0,44,90
4161,Go First,CCU,MAA,798,289,277,0,26,78
4162,Go First,CCU,HYD,118,107,161,0,78,91
4163,Emirates,MAA,DEL,349,89,145,0,93,2
4164,IndiGo,DEL,DEL,916,263,134,0,55,40
4165,Qatar Airways,DEL,HYD,686,164,54,0,58,0
4166,Qatar Airways,DEL,HYD,541,148,17,0,79,64
4167,IndiGo,DEL,HYD,1078,216,268,0,108,69
4168,Qatar Airways,BLR,CCU,360,27,244,0,39,74
4169,IndiGo,MAA,MAA,707,187,306,1,17,49
4170,Emirates,BOM,HYD,684,125,61,0,50,79
4171,SpiceJet,MAA,MAA,329,93,94,0,60,96
4172,Go First,BLR,BLR,218,182,289,0,110,87
4173,Emirates,DEL,DEL,207,239,123,0,105,58
4174,Vistara,BLR,DEL,844,2,19,0,22,95
4175,Air India,HYD,BOM,84,44,219,0,35,73
4176,SpiceJet,HYD,BLR,684,74,314,0,37,62
4177,Vistara,MAA,HYD,244,98,184,0,71,24
4178,Go First,MAA,HYD,871,32,309,0,55,9
4179,Qatar Airways,BOM,CCU,1022,60,135,0,38,76
4180,IndiGo,BOM,BLR,1358,257,18,0,92,0
4181,Go First,HYD,HYD,1235,48,108,0,75,98
4182,Emirates,DEL,BOM,595,33,16,0,81,13
4183,Air India,BLR,MAA,684,261,256,0,113,20
4184,Emirates,BOM,DEL,1206,3,308,0,82,57
4185,SpiceJet,CCU,BLR,1156,101,294,0,99,37
4186,SpiceJet,BOM,DEL,1013,217,108,0,96,0
4187,Air India,DEL,MAA,1013,158,300,0,68,83
4188,Vistara,DEL,BLR,349,280,62,0,102,4
4189,Vistara,MAA,MAA,281,235,60,0,27,43
4190,SpiceJet,BLR,HYD,292,255,44,0,89,95
4191,SpiceJet,DEL,HYD,1292,232,69,0,106,64
4192,Qatar Airways,BOM,HYD,1220,147,64,0,20,56
4193,IndiGo,BOM,MAA,983,289,156,0,61,44
4194,Qatar Airways,HYD,MAA,19,7,242,0,22,59
4195,Qatar Airways,DEL,MAA,758,72,263,0,20,65
4196,Vistara,CCU,DEL,404,220,205,0,74,94
4197,Air India,MAA,MAA,1138,242,30,0,105,46
4198,Vistara,BLR,HYD,700,156,57,0,119,25
4199,IndiGo,CCU,BOM,979,31,38,0,102,8
4200,Emirates,MAA,MAA,25,238,311,0,15,50
4201,SpiceJet,BOM,BOM,565,237,205,0,61,93
4202,SpiceJet,CCU,HYD,394,275,-7,0,96,7
4203,IndiGo,MAA,MAA,1000,9,310,0,90,4
4204,Qatar Airways,BOM,DEL,1404,31,156,0,64,38
4205,Air India,BOM,DEL,522,76,68,0,107,67
4206,SpiceJet,BOM,BOM,861,250,314,0,79,39
4207,Go First,BOM,CCU,1106,295,313,0,4,35
4208,Qatar Airways,BOM,DEL,801,286,-4,0,45,20
4209,SpiceJet,HYD,DEL,549,229,16,0,63,96
4210,Go First,CCU,DEL,86,156,273,0,81,25
4211,IndiGo,MAA,HYD,832,208,304,0,40,74
4212,IndiGo,HYD,DEL,386,122,288,0,97,84
4213,Qatar Airways,HYD,BLR,962,196,256,0,43,85
4214,SpiceJet,DEL,MAA,667,40,162,0,88,55
4215,Vistara,DEL,DEL,1421,95,98,0,105,56
4216,Go First,DEL,CCU,285,173,10,0,97,58
4217,Air India,BLR,CCU,697,190,221,0,14,6
4218,SpiceJet,DEL,DEL,964,0,294,0,67,41
4219,Air India,MAA,DEL,368,243,156,0,50,12
4220,SpiceJet,HYD,BLR,654,139,217,0,53,83
4221,Vistara,MAA,DEL,653,85,21,0,67,78
4222,Vistara,CCU,DEL,696,95,249,0,88,33
4223,Qatar Airways,DEL,MAA,1023,132,-3,0,104,99
4224,Qatar Airways,BLR,CCU,914,155,300,0,76,52
4225,Vistara,CCU,BLR,287,-10,90,0,41,45
4226,Emirates,BLR,CCU,94,35,110,0,45,56
4227,Vistara,CCU,BLR,668,231,114,0,24,60
4228,IndiGo,HYD,CCU,40,267,300,0,66,88
4229,IndiGo,MAA,DEL,330,-8,240,0,34,55
4230,Emirates,BOM,CCU,1178,131,99,0,115,28
4231,Go First,MAA,CCU,503,50,283,0,111,91
4232,Air India,DEL,BLR,274,283,108,0,72,13
4233,SpiceJet,BOM,BOM,178,214,240,0,77,67
