Employee_ID,Department,Job_Role,Experience_Years,Education_Level,Monthly_Salary,Performance_Score,Work_Mode,Overtime_Hours,Attrition_Status
24630,IT,Senior Manager,14.2,Diploma,44390,2.6,Office,17,No
24631,Sales,Intern,14.7,PhD,129999,2.9,Remote,30,No
24632,Marketing,Senior Manager,16.9,PhD,178720,4.1,Office,6,No
24633,Sales,Manager,16.4,Master,51085,1.8,Hybrid,26,No
24634,HR,Intern,9.3,Master,33779,4.7,Hybrid,23,Yes
24635,Finance,Manager,7.5,PhD,34264,2.2,Office,23,No
24636,Operations,Executive,8.8,Diploma,15442,2.7,Remote,9,No
24637,Marketing,Analyst,8.9,PhD,128846,3.9,Remote,34,No
24638,Finance,Senior Manager,14.7,Master,37694,3.8,Hybrid,21,No
24639,HR,Analyst,15.7,PhD,164663,3.6,Hybrid,17,No
24640,Sales,Manager,13.9,Bachelor,22507,1.5,Office,35,No
24641,Operations,Senior Manager,14.5,PhD,124615,4.5,Office,19,No
24642,Operations,Executive,3.0,Bachelor,66884,4.2,Office,37,No
24643,Sales,Senior Manager,2.1,Diploma,87917,2.9,Office,6,No
24644,IT,Senior Manager,9.7,Master,91804,3.8,Hybrid,16,No
24645,IT,Manager,3.7,Bachelor,79109,3.7,Remote,39,No
24646,IT,Intern,11.4,Bachelor,108398,3.5,Remote,34,No
24647,HR,Manager,18.8,Master,47754,3.3,Office,7,Yes
24648,Sales,Senior Manager,2.5,Bachelor,39081,4.4,Office,28,No
24649,Finance,Manager,2.1,Diploma,84234,1.5,Hybrid,14,No
24650,Marketing,Analyst,10.1,Master,59158,4.6,Hybrid,25,Yes
24651,HR,Senior Manager,10.5,Master,115037,4.8,Remote,17,No
24652,Operations,Executive,4.0,Master,145386,1.4,Hybrid,15,Yes
24653,Sales,Manager,4.1,PhD,131001,3.3,Office,19,No
24654,Operations,Manager,19.6,Master,104829,4.7,Office,31,No
24655,Operations,Executive,1.4,Diploma,17663,3.3,Remote,2,No
24656,Operations,Intern,1.0,Master,17540,3.3,Office,8,No
24657,HR,Analyst,17.2,PhD,126011,3.9,Office,3,No
24658,HR,Manager,17.2,Master,53002,1.7,Office,2,Yes
24659,IT,Senior Manager,18.4,Master,143291,1.2,Remote,2,No
24660,Sales,Senior Manager,10.1,Bachelor,169668,2.0,Office,21,Yes
24661,Marketing,Senior Manager,19.7,Master,63668,1.1,Hybrid,2,No
24662,Finance,Analyst,19.9,Bachelor,147890,3.0,Hybrid,15,No
24663,Sales,Senior Manager,10.2,PhD,91252,3.2,Remote,6,No
24664,Sales,Manager,12.5,Master,171033,2.9,Office,39,Yes
24665,IT,Manager,11.8,Master,93474,2.2,Hybrid,7,No
24666,Marketing,Intern,8.5,Diploma,134074,4.5,Office,39,No
24667,Sales,Executive,11.9,Master,82268,2.7,Office,39,Yes
24668,Operations,Senior Manager,17.7,Diploma,25068,4.6,Remote,22,No
24669,Finance,Manager,4.4,Bachelor,133548,4.3,Remote,3,No
24670,HR,Manager,8.4,Bachelor,75976,4.9,Remote,24,No
24671,Marketing,Manager,17.8,PhD,152727,3.0,Remote,4,No
24672,Marketing,Executive,6.0,PhD,22724,4.4,Office,12,Yes
24673,IT,Senior Manager,4.6,Master,97050,4.1,Remote,28,No
24674,Operations,Analyst,3.8,PhD,38979,1.0,Remote,21,No
24675,Sales,Executive,15.9,Master,148959,3.5,Remote,23,Yes
24676,IT,Intern,2.9,Bachelor,25377,2.2,Hybrid,39,No
24677,Sales,Manager,0.3,Diploma,101516,2.3,Office,7,No
24678,Marketing,Executive,2.3,Master,41548,3.3,Office,14,No
24679,Marketing,Executive,1.4,PhD,172871,4.9,Remote,4,No
24680,Marketing,Analyst,4.5,Bachelor,51841,4.3,Remote,12,No
24681,HR,Analyst,16.4,Diploma,133398,3.9,Hybrid,33,No
24682,Marketing,Senior Manager,5.5,Diploma,44490,4.3,Remote,8,No
24683,IT,Intern,13.5,Diploma,27159,2.6,Office,17,No
24684,IT,Manager,17.8,Bachelor,91285,4.9,Hybrid,27,Yes
24685,Operations,Analyst,15.9,PhD,21508,3.2,Hybrid,23,No
24686,Operations,Executive,15.0,Bachelor,20722,3.7,Hybrid,32,No
24687,Marketing,Analyst,19.3,Master,66468,1.1,Remote,9,No
24688,IT,Executive,14.8,PhD,22797,4.0,Office,19,No
24689,IT,Intern,1.5,Master,58321,3.0,Office,31,No
24690,Sales,Analyst,6.6,Master,82221,2.3,Remote,30,No
24691,Marketing,Manager,19.5,Diploma,115168,3.7,Hybrid,38,No
24692,Marketing,Manager,7.4,PhD,98640,4.7,Remote,22,No
24693,Marketing,Executive,20.0,Master,142514,4.1,Remote,35,Yes
24694,HR,Senior Manager,14.1,Bachelor,43591,4.9,Hybrid,21,No
24695,Sales,Intern,2.7,Master,34988,2.7,Office,39,No
24696,Marketing,Executive,16.0,Bachelor,36782,4.6,Hybrid,38,No
24697,HR,Executive,4.2,PhD,145810,1.6,Office,0,Yes
24698,HR,Intern,6.6,Diploma,151321,4.5,Office,34,Yes
24699,Marketing,Intern,7.6,Bachelor,77903,1.9,Remote,1,Yes
24700,IT,Intern,14.8,Diploma,27160,2.6,Hybrid,35,No
24701,Sales,Executive,1.8,PhD,156594,4.2,Remote,33,No
24702,Finance,Analyst,13.1,Master,84426,3.5,Office,10,No
24703,HR,Senior Manager,17.1,Diploma,112788,1.2,Hybrid,31,Yes
24704,Finance,Senior Manager,5.5,Master,173810,2.9,Office,10,No
24705,HR,Senior Manager,16.8,Diploma,65430,1.4,Hybrid,35,No
24706,HR,Senior Manager,15.7,Diploma,33385,1.1,Remote,18,No
24707,IT,Executive,5.5,Master,69097,3.5,Remote,11,No
24708,Operations,Senior Manager,4.8,Master,82800,1.2,Office,32,No
24709,Operations,Manager,2.7,Diploma,122129,4.8,Hybrid,28,No
24710,Sales,Senior Manager,7.1,Diploma,92547,1.1,Remote,29,No
24711,Operations,Executive,9.7,Diploma,76939,4.7,Hybrid,21,No
24712,HR,Senior Manager,15.3,Bachelor,128826,1.6,Office,36,Yes
24713,IT,Intern,15.9,Bachelor,27492,3.0,Hybrid,17,No
24714,Marketing,Senior Manager,1.0,Bachelor,144848,1.8,Hybrid,14,No
24715,HR,Senior Manager,15.7,PhD,23736,1.1,Office,39,No
24716,Marketing,Executive,12.9,Bachelor,136081,1.7,Hybrid,21,No
24717,IT,Executive,11.6,Bachelor,51915,2.8,Hybrid,17,Yes
24718,Operations,Intern,19.7,Diploma,163650,2.5,Office,16,No
24719,HR,Intern,8.6,Diploma,118966,3.8,Hybrid,18,No
24720,Marketing,Manager,0.6,Master,64302,4.1,Hybrid,27,No
24721,HR,Intern,7.0,PhD,29444,4.9,Remote,17,Yes
24722,HR,Intern,16.1,PhD,174642,2.7,Office,34,No
24723,Sales,Analyst,12.2,PhD,127831,2.0,Hybrid,12,No
24724,Finance,Executive,5.8,Diploma,93392,3.3,Hybrid,13,No
24725,Sales,Analyst,4.5,Master,155319,3.8,Remote,33,No
24726,Marketing,Executive,1.8,PhD,39456,2.7,Remote,22,No
24727,Operations,Analyst,19.6,Master,71960,4.7,Hybrid,7,No
24728,Operations,Manager,19.9,PhD,54993,2.0,Office,18,No
24729,IT,Senior Manager,5.8,PhD,42435,2.0,Hybrid,23,No
24730,HR,Analyst,2.1,Bachelor,20075,1.5,Office,39,Yes
24731,IT,Executive,16.5,PhD,51271,1.1,Hybrid,34,No
24732,HR,Executive,5.7,Master,53285,3.4,Remote,7,Yes
24733,Operations,Intern,12.6,Master,77661,3.6,Office,6,No
24734,Operations,Executive,0.8,Diploma,113549,2.9,Hybrid,39,No
24735,Operations,Analyst,6.8,PhD,92771,3.1,Office,34,No
24736,Marketing,Manager,1.8,Diploma,88623,3.0,Office,18,No
24737,HR,Executive,0.2,Diploma,142868,2.9,Remote,31,No
24738,Marketing,Intern,15.5,Bachelor,47470,3.1,Office,0,No
24739,Marketing,Manager,2.6,Diploma,97494,1.9,Hybrid,39,No
24740,Finance,Senior Manager,0.1,Bachelor,32065,1.3,Office,10,Yes
24741,Operations,Manager,17.4,Diploma,134894,3.7,Remote,2,No
24742,HR,Intern,0.2,PhD,45229,2.9,Office,1,No
24743,HR,Executive,6.1,Diploma,99593,4.3,Office,39,No
24744,Marketing,Senior Manager,8.0,Bachelor,155858,1.1,Remote,17,No
24745,Marketing,Analyst,18.7,PhD,146697,1.2,Office,7,No
24746,Finance,Analyst,19.4,PhD,116207,4.8,Hybrid,15,Yes
24747,Finance,Analyst,19.0,Diploma,98498,1.4,Hybrid,39,No
24748,Operations,Analyst,16.1,PhD,24320,3.3,Hybrid,17,No
24749,Operations,Executive,14.5,Master,121528,4.7,Remote,14,No
24750,Sales,Senior Manager,19.9,Master,103187,3.5,Hybrid,17,No
24751,HR,Intern,7.5,PhD,129695,2.1,Office,27,No
24752,Sales,Analyst,1.7,Bachelor,115395,2.8,Hybrid,27,No
24753,Finance,Analyst,7.8,Bachelor,71049,2.2,Office,21,No
24754,HR,Intern,0.2,PhD,148813,4.5,Office,27,No
24755,Marketing,Executive,6.9,Bachelor,88420,3.6,Remote,8,Yes
24756,Finance,Analyst,8.2,Master,18269,3.9,Hybrid,2,No
24757,HR,Manager,6.1,PhD,68725,4.1,Hybrid,38,No
24758,Sales,Senior Manager,12.0,Master,111995,1.3,Remote,30,No
24759,HR,Executive,9.9,Diploma,170283,1.8,Hybrid,7,No
24760,Sales,Executive,12.8,PhD,161099,3.1,Hybrid,24,No
24761,Finance,Senior Manager,7.7,Master,164250,2.5,Hybrid,20,No
24762,Finance,Intern,16.7,Bachelor,71367,4.9,Office,16,No
24763,Marketing,Manager,8.3,PhD,102142,2.9,Office,0,No
24764,Finance,Senior Manager,0.7,Master,120435,3.4,Office,8,No
24765,Operations,Manager,4.2,PhD,56384,1.4,Remote,0,No
24766,Marketing,Senior Manager,10.6,Bachelor,146639,2.6,Office,16,Yes
24767,Marketing,Executive,13.5,Master,95576,4.8,Hybrid,22,Yes
24768,HR,Senior Manager,12.7,PhD,124537,1.3,Office,17,No
24769,Finance,Analyst,8.9,PhD,147202,1.2,Remote,8,No
24770,HR,Executive,17.6,Diploma,116169,2.3,Remote,10,No
24771,Sales,Manager,4.9,Bachelor,168454,3.6,Remote,5,No
24772,Operations,Executive,8.2,Diploma,27188,5.0,Office,7,No
24773,IT,Manager,4.7,Diploma,178108,1.8,Remote,16,No
24774,Finance,Manager,15.4,Bachelor,53239,4.9,Remote,1,No
24775,Operations,Analyst,13.2,Bachelor,98780,3.5,Office,5,No
24776,Marketing,Intern,8.5,Master,147123,3.4,Office,12,No
24777,Operations,Manager,5.4,Master,124630,5.0,Remote,37,No
24778,HR,Intern,14.1,Master,34932,2.6,Hybrid,22,No
24779,Marketing,Intern,19.1,Master,132177,3.4,Hybrid,3,No
24780,Sales,Executive,17.6,Diploma,21741,1.1,Remote,23,No
24781,Operations,Analyst,5.7,Bachelor,69639,2.7,Hybrid,37,No
24782,Finance,Executive,2.6,PhD,61767,3.0,Hybrid,38,Yes
24783,Finance,Intern,0.3,Bachelor,129622,1.2,Hybrid,23,No
24784,Finance,Senior Manager,6.8,Diploma,41371,4.0,Office,13,No
24785,IT,Analyst,18.1,Diploma,135521,1.9,Hybrid,14,No
24786,Marketing,Senior Manager,18.4,Diploma,79146,3.7,Hybrid,2,No
24787,Sales,Analyst,17.7,Bachelor,147042,3.4,Remote,14,No
24788,Operations,Intern,3.2,PhD,24759,1.6,Office,17,No
24789,Marketing,Senior Manager,6.3,Diploma,135247,2.8,Office,4,Yes
24790,Sales,Executive,2.1,Master,90544,2.1,Remote,14,No
24791,Finance,Intern,18.5,Master,99746,1.7,Office,34,No
24792,Marketing,Senior Manager,13.9,Bachelor,86543,4.9,Hybrid,9,No
24793,Finance,Senior Manager,11.4,PhD,86903,4.8,Remote,19,No
24794,Sales,Analyst,13.4,Diploma,56334,4.9,Hybrid,31,No
24795,Sales,Senior Manager,2.1,Bachelor,85802,4.6,Hybrid,23,No
24796,Sales,Executive,1.6,Diploma,25816,1.8,Hybrid,10,No
24797,Finance,Intern,13.6,PhD,80794,1.7,Office,14,Yes
24798,Marketing,Analyst,2.7,Bachelor,71670,1.1,Hybrid,1,No
24799,Marketing,Manager,5.4,PhD,102872,2.5,Remote,33,No
24800,Marketing,Executive,8.8,Bachelor,31935,3.9,Remote,9,No
24801,Finance,Analyst,13.6,Diploma,114300,4.7,Office,8,Yes
24802,Operations,Analyst,13.9,Master,144849,3.7,Remote,17,Yes
24803,Sales,Senior Manager,4.8,PhD,156946,1.3,Remote,31,No
24804,Finance,Analyst,17.3,Master,50018,1.1,Office,4,No
24805,Finance,Senior Manager,9.1,Diploma,159641,3.4,Hybrid,24,No
24806,HR,Executive,8.1,PhD,120177,1.0,Hybrid,7,No
24807,HR,Senior Manager,4.8,Bachelor,92840,1.6,Remote,21,No
24808,IT,Executive,6.6,Diploma,95496,4.4,Office,39,Yes
24809,IT,Senior Manager,10.5,PhD,64461,2.9,Remote,20,Yes
24810,HR,Senior Manager,4.2,Master,16689,2.9,Remote,15,No
24811,Finance,Intern,12.4,Bachelor,87389,1.3,Office,35,No
24812,Sales,Executive,8.6,Bachelor,66694,1.9,Office,2,No
24813,IT,Executive,13.5,Master,81314,3.8,Office,14,No
24814,Sales,Intern,19.6,PhD,45821,1.7,Remote,23,No
24815,Marketing,Manager,17.1,Master,113968,3.2,Office,37,No
24816,Marketing,Executive,12.5,Diploma,68783,1.6,Office,17,No
24817,Finance,Manager,19.7,Master,130476,3.2,Office,5,Yes
24818,HR,Manager,2.1,Diploma,26518,3.5,Remote,7,No
24819,Operations,Manager,1.7,Bachelor,172118,4.9,Remote,16,No
24820,IT,Manager,13.5,Diploma,96051,3.1,Remote,4,No
24821,Finance,Senior Manager,11.8,Master,73991,4.2,Hybrid,23,No
24822,Operations,Executive,5.1,Master,81521,2.4,Office,12,No
24823,Sales,Intern,18.6,Master,156772,1.6,Office,23,No
24824,HR,Senior Manager,4.7,PhD,66829,1.5,Office,28,No
24825,Operations,Senior Manager,14.0,PhD,148719,1.9,Remote,36,No
24826,Operations,Intern,12.1,Diploma,20306,1.2,Remote,5,Yes
24827,Operations,Manager,1.6,Master,152302,3.5,Remote,35,No
24828,HR,Senior Manager,15.0,PhD,160525,1.1,Office,5,No
24829,Marketing,Analyst,14.4,Master,151714,2.9,Remote,15,No
24830,Marketing,Senior Manager,4.4,PhD,51555,2.6,Office,29,No
24831,Sales,Manager,4.0,Bachelor,16933,2.5,Hybrid,20,No
24832,HR,Executive,9.8,PhD,150602,1.5,Hybrid,33,No
24833,Sales,Senior Manager,6.3,Diploma,84255,3.3,Office,30,No
24834,Finance,Intern,12.9,Diploma,179030,2.4,Hybrid,4,No
24835,Operations,Senior Manager,0.4,PhD,160982,3.3,Office,27,No
24836,Marketing,Manager,1.6,Master,132272,4.3,Hybrid,1,No
24837,Sales,Intern,1.7,Diploma,118060,2.9,Office,16,No
24838,IT,Executive,5.5,PhD,177469,4.3,Hybrid,30,No
24839,Sales,Executive,11.5,Master,90203,2.1,Remote,37,No
24840,IT,Senior Manager,19.7,PhD,134271,2.6,Remote,14,No
24841,Sales,Manager,2.7,Master,93328,2.9,Hybrid,25,No
24842,Operations,Executive,15.3,Diploma,166935,4.8,Remote,30,No
24843,IT,Senior Manager,2.5,Master,82847,2.4,Hybrid,2,No
24844,Operations,Senior Manager,15.8,Diploma,35784,4.7,Office,32,Yes
24845,Sales,Senior Manager,3.3,Diploma,168352,2.2,Office,19,No
24846,HR,Senior Manager,2.2,Bachelor,125091,2.2,Remote,15,No
24847,HR,Senior Manager,1.4,PhD,64479,4.9,Remote,9,No
24848,HR,Intern,11.6,Diploma,164535,3.2,Remote,1,Yes
24849,Operations,Executive,7.8,Master,156501,1.3,Remote,5,Yes
24850,Operations,Senior Manager,4.7,Master,164295,4.0,Remote,31,Yes
24851,Operations,Intern,15.8,PhD,148214,1.4,Remote,23,No
24852,HR,Manager,8.2,Diploma,23897,1.6,Remote,13,Yes
24853,Marketing,Senior Manager,7.1,Master,93566,3.0,Office,13,No
24854,Marketing,Manager,11.7,Bachelor,113458,4.3,Hybrid,26,No
24855,Operations,Senior Manager,17.4,Bachelor,62869,1.8,Office,27,No
24856,IT,Senior Manager,4.2,PhD,127024,1.9,Office,13,Yes
24857,IT,Senior Manager,13.9,Diploma,135751,3.5,Hybrid,1,No
24858,Operations,Executive,10.1,Bachelor,54191,1.2,Office,14,No
24859,Operations,Analyst,9.2,Master,79075,4.5,Remote,39,No
24860,HR,Executive,17.6,PhD,74750,1.7,Hybrid,25,No
24861,Finance,Manager,10.5,Diploma,162976,4.1,Office,28,No
24862,Operations,Intern,5.0,Master,110885,1.7,Office,33,No
24863,Operations,Executive,0.7,PhD,95074,4.1,Office,6,No
24864,HR,Executive,13.7,Diploma,43853,3.9,Remote,22,Yes
24865,Finance,Manager,5.4,Master,152768,1.8,Hybrid,34,No
24866,Operations,Manager,11.5,Master,91453,3.9,Office,2,No
24867,IT,Manager,7.3,Diploma,104173,1.3,Remote,20,No
24868,Sales,Intern,5.2,Diploma,45573,3.0,Office,9,No
24869,HR,Analyst,2.5,Master,74729,1.3,Remote,1,No
24870,Operations,Analyst,7.9,Master,79605,1.0,Remote,31,No
24871,Operations,Intern,12.9,Bachelor,19893,4.9,Remote,6,No
24872,Sales,Analyst,19.8,Master,18649,4.5,Office,28,No
24873,Operations,Intern,9.8,Master,140390,3.5,Hybrid,38,No
24874,Marketing,Senior Manager,18.0,Diploma,86560,4.7,Hybrid,0,No
24875,IT,Executive,7.3,PhD,59086,1.1,Office,19,No
24876,IT,Executive,14.8,PhD,141670,2.6,Office,17,No
24877,Operations,Executive,6.4,Bachelor,68995,3.1,Office,32,No
24878,HR,Intern,7.8,Bachelor,86514,1.6,Office,21,Yes
24879,IT,Manager,12.6,Master,132267,3.0,Hybrid,8,No
24880,IT,Executive,12.5,Bachelor,28786,3.3,Remote,33,Yes
24881,Marketing,Senior Manager,16.3,PhD,77165,3.7,Office,12,No
24882,HR,Senior Manager,9.1,PhD,150578,1.7,Office,18,No
24883,Finance,Executive,2.9,Diploma,140211,5.0,Office,25,No
24884,Operations,Executive,11.2,Master,129442,1.2,Hybrid,3,No
24885,IT,Analyst,6.6,Bachelor,75188,2.5,Hybrid,34,No
24886,Sales,Intern,9.8,Diploma,92521,1.1,Hybrid,6,No
24887,Sales,Senior Manager,9.3,Bachelor,171789,1.3,Hybrid,17,No
24888,Marketing,Senior Manager,14.1,PhD,50668,2.1,Remote,37,Yes
24889,HR,Executive,0.9,PhD,124364,2.1,Remote,0,No
24890,IT,Senior Manager,8.1,Bachelor,114403,1.1,Hybrid,36,No
24891,IT,Intern,6.9,PhD,41842,2.2,Office,25,No
24892,HR,Executive,14.3,Diploma,86323,3.6,Office,36,No
24893,Finance,Intern,19.0,Master,45947,1.3,Remote,4,No
24894,IT,Executive,12.3,Diploma,26487,4.3,Office,6,No
24895,Marketing,Manager,9.4,PhD,174019,4.4,Office,3,No
24896,IT,Senior Manager,15.7,Diploma,48817,2.2,Hybrid,23,No
24897,Finance,Senior Manager,19.9,Master,142260,3.3,Remote,25,No
24898,Operations,Senior Manager,19.5,PhD,32277,4.3,Office,12,No
24899,IT,Analyst,2.7,PhD,23267,3.3,Remote,14,No
24900,Marketing,Intern,0.1,Master,24553,3.2,Office,13,No
24901,Operations,Senior Manager,11.4,Master,42275,4.3,Office,15,No
24902,IT,Manager,8.8,PhD,29028,4.9,Office,20,No
24903,Operations,Senior Manager,10.1,Diploma,142098,1.3,Office,35,Yes
24904,Marketing,Intern,15.0,Master,137615,1.9,Hybrid,29,No
24905,IT,Executive,1.8,PhD,155419,1.4,Remote,38,No
24906,IT,Executive,2.7,Diploma,170427,4.9,Office,0,No
24907,Finance,Analyst,14.2,Master,170582,2.9,Office,20,No
24908,Operations,Executive,19.7,PhD,19292,2.8,Remote,22,No
24909,IT,Senior Manager,13.3,PhD,134401,1.9,Hybrid,10,No
24910,Finance,Senior Manager,1.1,Master,144998,2.8,Hybrid,27,No
24911,Sales,Senior Manager,3.6,Diploma,163448,1.4,Hybrid,29,Yes
24912,Finance,Senior Manager,19.6,Diploma,150993,4.3,Remote,34,No
24913,Marketing,Manager,19.7,Master,178561,3.2,Remote,2,No
24914,Sales,Senior Manager,0.7,Master,105078,4.7,Office,17,No
24915,Marketing,Manager,0.5,PhD,34143,3.3,Remote,37,No
24916,Sales,Executive,7.2,Bachelor,28853,1.3,Remote,38,No
24917,Sales,Analyst,12.5,Diploma,52208,4.1,Hybrid,24,Yes
24918,Marketing,Manager,17.1,Bachelor,142746,3.6,Hybrid,3,Yes
24919,Sales,Analyst,6.2,Bachelor,71751,3.4,Remote,2,Yes
24920,Sales,Intern,19.2,PhD,103654,2.5,Office,12,No
24921,Operations,Senior Manager,13.3,Diploma,102420,1.8,Hybrid,0,No
24922,Finance,Manager,3.2,Diploma,28838,2.1,Remote,2,No
24923,IT,Intern,9.7,PhD,106728,3.3,Remote,0,No
24924,Marketing,Intern,9.9,Diploma,56425,4.8,Remote,6,No
24925,Finance,Executive,3.4,Diploma,16376,2.7,Remote,11,No
24926,Finance,Analyst,3.5,Diploma,53852,1.7,Remote,36,No
24927,IT,Intern,18.4,Master,178478,3.8,Remote,5,No
24928,Operations,Intern,1.4,PhD,172004,1.7,Office,34,No
24929,Operations,Intern,7.3,Bachelor,85522,2.8,Hybrid,7,No
24930,Finance,Senior Manager,6.1,PhD,178525,3.4,Hybrid,10,No
24931,Operations,Senior Manager,14.5,Master,128615,1.3,Hybrid,35,No
24932,IT,Intern,3.2,Master,65842,1.4,Hybrid,2,Yes
24933,Operations,Executive,1.0,PhD,173703,2.9,Remote,22,No
24934,Sales,Analyst,7.0,Bachelor,111266,4.0,Remote,8,No
24935,HR,Analyst,7.4,Diploma,80571,1.1,Remote,30,No
24936,Operations,Senior Manager,9.5,PhD,68348,4.8,Remote,20,No
24937,Finance,Senior Manager,13.3,PhD,91513,3.5,Remote,28,No
24938,Marketing,Executive,14.8,Diploma,124559,2.7,Hybrid,7,No
24939,HR,Intern,7.4,Diploma,134546,1.0,Office,38,No
24940,Sales,Manager,12.7,Bachelor,49599,4.9,Remote,20,No
24941,Operations,Manager,9.7,Diploma,45477,4.7,Office,7,No
24942,Operations,Manager,0.2,PhD,56290,3.9,Office,11,No
24943,Operations,Intern,17.6,Diploma,75941,1.6,Remote,16,Yes
24944,Finance,Senior Manager,11.5,Bachelor,170646,4.5,Remote,33,No
24945,Marketing,Senior Manager,8.7,Diploma,59661,4.0,Remote,0,No
24946,Finance,Manager,8.8,Bachelor,77987,2.4,Office,21,No
24947,Sales,Senior Manager,9.2,Master,147666,3.0,Office,34,No
24948,Sales,Executive,11.2,Bachelor,30140,1.1,Remote,28,No
24949,HR,Analyst,5.1,Diploma,175713,4.1,Office,3,No
24950,HR,Manager,12.6,Bachelor,92957,3.4,Hybrid,19,No
24951,Sales,Executive,15.0,Bachelor,152278,3.7,Hybrid,1,Yes
24952,IT,Executive,6.5,PhD,151555,4.6,Office,20,No
24953,HR,Intern,5.1,Diploma,41289,1.3,Remote,23,Yes
24954,Marketing,Analyst,12.1,Diploma,15219,2.9,Hybrid,14,No
24955,Finance,Executive,17.0,Bachelor,72598,3.7,Remote,28,No
24956,HR,Manager,7.1,PhD,67863,3.5,Office,3,No
24957,HR,Manager,19.6,Diploma,56057,4.2,Hybrid,11,No
24958,Operations,Senior Manager,11.5,Master,119101,3.9,Remote,14,No
24959,Finance,Executive,5.6,Diploma,35449,4.8,Office,6,No
24960,Operations,Analyst,6.4,Master,136056,2.1,Hybrid,14,No
24961,Marketing,Executive,10.1,Master,22930,3.6,Hybrid,7,No
24962,Operations,Manager,8.1,Bachelor,139917,2.4,Hybrid,2,Yes
24963,Marketing,Senior Manager,11.2,PhD,73548,2.8,Hybrid,7,No
24964,Operations,Manager,0.6,Master,114367,3.4,Hybrid,2,No
24965,Operations,Manager,17.6,PhD,103885,3.4,Remote,21,No
24966,Marketing,Manager,16.5,PhD,136372,1.8,Remote,4,No
24967,Sales,Manager,12.1,PhD,121071,2.1,Hybrid,13,No
24968,Finance,Senior Manager,6.8,Bachelor,30219,3.8,Remote,16,No
24969,Finance,Manager,19.6,Bachelor,103004,1.2,Hybrid,34,Yes
24970,Marketing,Intern,17.4,Bachelor,103498,4.7,Remote,38,No
24971,Operations,Intern,12.9,Bachelor,120882,1.1,Office,0,Yes
24972,HR,Executive,9.8,Master,39062,2.4,Hybrid,19,No
24973,Sales,Analyst,6.1,Bachelor,63507,3.9,Office,32,Yes
24974,IT,Manager,3.4,Bachelor,46862,4.8,Remote,2,No
24975,IT,Intern,5.6,Bachelor,178953,1.7,Hybrid,26,No
24976,Marketing,Analyst,0.5,Master,76334,4.7,Hybrid,14,No
24977,Operations,Senior Manager,19.0,PhD,127315,2.3,Remote,14,No
24978,HR,Intern,15.0,PhD,96595,1.3,Hybrid,12,No
24979,Operations,Senior Manager,6.8,Master,146530,1.1,Hybrid,36,Yes
24980,HR,Manager,8.3,Master,169612,3.4,Remote,35,No
24981,Sales,Executive,16.5,Diploma,71628,3.7,Remote,1,No
24982,Sales,Intern,3.3,PhD,147129,4.1,Hybrid,28,Yes
24983,Sales,Analyst,11.0,PhD,16226,3.3,Remote,31,No
24984,Marketing,Intern,2.5,PhD,95802,2.4,Office,0,No
24985,IT,Executive,9.7,Master,47594,2.5,Office,28,No
24986,Finance,Intern,6.7,Master,172842,2.7,Remote,23,No
24987,Marketing,Intern,13.8,Bachelor,38111,2.6,Office,12,No
24988,Operations,Manager,5.0,Diploma,130706,4.4,Hybrid,38,No
24989,HR,Executive,15.0,PhD,106557,4.9,Hybrid,32,Yes
24990,Marketing,Senior Manager,4.3,Diploma,179443,3.2,Remote,39,Yes
24991,Operations,Senior Manager,13.0,Master,57576,3.5,Office,24,No
24992,Operations,Analyst,14.5,Master,39181,2.7,Hybrid,13,No
24993,IT,Senior Manager,14.4,Diploma,90652,3.3,Remote,17,Yes
24994,Sales,Senior Manager,0.2,PhD,91975,2.9,Hybrid,20,No
24995,HR,Senior Manager,12.8,PhD,100945,4.3,Office,18,No
24996,Sales,Manager,3.2,PhD,138555,4.2,Remote,5,No
24997,Finance,Senior Manager,6.4,Diploma,125229,1.0,Hybrid,36,No
24998,Sales,Analyst,11.5,Master,147687,2.8,Office,25,No
24999,Operations,Executive,8.7,PhD,50969,2.6,Remote,9,No
25000,Sales,Executive,17.4,PhD,137078,1.5,Office,9,No
25001,IT,Analyst,1.6,PhD,119968,3.7,Office,34,No
25002,Sales,Analyst,7.0,PhD,36049,1.4,Remote,22,No
25003,Operations,Analyst,9.3,Bachelor,119311,3.8,Office,2,No
25004,Finance,Intern,6.2,Bachelor,157506,1.8,Office,28,No
25005,IT,Intern,18.5,Diploma,100301,2.3,Hybrid,24,Yes
25006,Operations,Executive,6.2,Master,141588,1.6,Office,9,No
25007,Finance,Executive,18.6,Master,124710,2.8,Hybrid,39,Yes
25008,HR,Analyst,6.0,Diploma,119694,4.6,Remote,38,No
25009,Finance,Senior Manager,5.9,PhD,26212,3.2,Office,23,Yes
25010,Operations,Manager,18.8,Master,168166,4.5,Remote,12,Yes
25011,HR,Intern,18.5,PhD,93274,2.5,Office,11,No
25012,Marketing,Executive,7.6,Bachelor,21831,2.4,Office,27,No
25013,IT,Senior Manager,4.5,Master,142243,2.6,Office,12,No
25014,Marketing,Manager,7.5,PhD,87353,2.8,Office,23,No
25015,Marketing,Manager,8.2,Bachelor,21440,4.4,Hybrid,39,No
25016,Finance,Analyst,18.0,PhD,119031,4.7,Hybrid,5,No
25017,HR,Executive,9.9,PhD,60251,4.0,Office,10,Yes
