ProductID,SKU,ProductName,Category,Subcategory,Brand,Price,DiscountPercent,DiscountAmount,FinalPrice,StockQty,Rating,NumReviews,LaunchDate,Supplier,WarrantyMonths,Dimensions,Weight_g,Color,Material,Sold_Last_30d,Country_of_Origin,Is_Returnable,CreatedAt,Is_High_Value,ProfitMargin_pct,StockStatus
P007171,SKU107171,LumaTech Smartwatch Pro-221,Electronics,Smartwatch,LumaTech,2908.37,14.8,430.44,2477.93,46,4.19,11,2025-08-04,Supplier_75,6,6x35x9 cm,114,Black,Wood,8,Germany,True,2025-08-31,False,5.39,Medium
P007172,SKU107172,Zenova Laptop Max-271,Electronics,Laptop,Zenova,1010.51,39.9,403.19,607.32,42,4.28,17,2020-06-24,Supplier_280,0,42x5x29 cm,4383,Yellow,Metal,16,USA,True,2020-07-26,False,7.04,Medium
P007173,SKU107173,LumaTech Watch X-492,Fashion,Watch,LumaTech,2884.94,0.0,0.0,2884.94,54,3.32,4,2021-09-10,Supplier_331,12,47x20x8 cm,3048,Blue,Wood,6,Bangladesh,True,2021-09-12,False,8.26,Medium
P007174,SKU107174,EvoHome Air Purifier X-816,Home & Kitchen,Air Purifier,EvoHome,4810.38,16.2,779.28,4031.1,41,4.68,186,2025-11-02,Supplier_13,18,32x25x16 cm,1187,Blue,Wood,17,Vietnam,True,2025-11-14,False,13.66,Medium
P007175,SKU107175,KiddoFun Stroller Plus-161,Toys & Baby,Stroller,KiddoFun,2207.48,0.0,0.0,2207.48,50,4.65,19,2024-12-10,Supplier_159,24,43x11x30 cm,4664,Pink,Ceramic,6,Bangladesh,True,2025-01-20,False,20.57,Medium
P007176,SKU107176,EvoHome Toy Car Mini-492,Toys & Baby,Toy Car,EvoHome,2286.52,0.0,0.0,2286.52,41,4.38,49,2025-02-13,Supplier_483,12,19x42x2 cm,2993,Yellow,Ceramic,8,USA,True,2025-04-11,False,23.92,Medium
P007177,SKU107177,LumaTech Sofa Cover Plus-708,Home & Kitchen,Sofa Cover,LumaTech,2765.08,24.8,685.74,2079.34,54,3.69,46,2018-07-31,Supplier_202,6,17x22x5 cm,287,Pink,Ceramic,12,South Korea,False,2018-09-25,False,23.01,Medium
P007178,SKU107178,LumaTech Yoga Mat X-330,Sports,Yoga Mat,LumaTech,2874.32,0.0,0.0,2874.32,56,3.27,65,2018-03-12,Supplier_48,36,31x46x1 cm,919,Grey,Wood,8,South Korea,False,2018-03-24,False,30.44,Medium
P007179,SKU107179,GreenHarvest Breakfast Cereal Plus-247,Grocery,Breakfast Cereal,GreenHarvest,468.11,27.5,128.73,339.38,50,4.29,4,2019-08-09,Supplier_176,6,36x39x20 cm,1668,Black,Wood,9,USA,True,2019-09-23,False,9.54,Medium
P007180,SKU107180,EvoHome Baby Diapers Max-307,Toys & Baby,Baby Diapers,EvoHome,5625.37,35.9,2019.51,3605.86,47,3.47,11,2023-10-19,Supplier_277,0,15x40x24 cm,2977,Brown,Cotton,10,Vietnam,True,2023-12-13,False,26.11,Medium
P007181,SKU107181,NorthPeak Smartphone Plus-198,Electronics,Smartphone,NorthPeak,2204.39,4.3,94.79,2109.6,59,4.25,4,2019-11-26,Supplier_495,12,7x18x11 cm,2575,Red,Ceramic,13,Bangladesh,True,2019-12-28,False,21.52,Medium
P007182,SKU107182,Zenova Olive Oil Pro-228,Grocery,Olive Oil,Zenova,1949.43,4.2,81.88,1867.55,49,4.37,112,2022-05-16,Supplier_458,6,24x36x7 cm,4845,Brown,Glass,16,South Korea,True,2022-06-24,False,28.74,Medium
P007183,SKU107183,GreenHarvest Cycling Helmet Max-520,Sports,Cycling Helmet,GreenHarvest,1383.47,12.1,167.4,1216.07,37,3.62,44,2025-01-23,Supplier_308,24,28x18x29 cm,838,Red,Ceramic,8,Bangladesh,True,2025-02-20,False,39.12,Medium
P007184,SKU107184,LumaTech Breakfast Cereal Mini-503,Grocery,Breakfast Cereal,LumaTech,775.76,32.3,250.57,525.19,65,4.06,113,2020-01-11,Supplier_351,6,24x37x21 cm,91,White,Plastic,11,Germany,True,2020-02-09,False,18.0,Medium
P007185,SKU107185,GreenHarvest Sunglasses Mini-129,Fashion,Sunglasses,GreenHarvest,7498.21,22.2,1664.6,5833.61,52,4.53,30,2021-03-10,Supplier_257,0,38x48x15 cm,3650,Brown,Wood,6,Germany,True,2021-04-08,True,13.62,Medium
P007186,SKU107186,Aurelia Camera Mini-451,Electronics,Camera,Aurelia,2071.99,0.0,0.0,2071.99,48,4.78,40,2024-07-29,Supplier_496,12,19x18x21 cm,4388,White,Glass,8,Germany,True,2024-09-24,False,35.04,Medium
P007187,SKU107187,LumaTech Stroller Max-830,Toys & Baby,Stroller,LumaTech,3848.31,19.6,754.27,3094.04,64,3.98,15,2020-04-16,Supplier_247,6,10x10x11 cm,3048,Red,Glass,12,China,True,2020-06-01,False,15.21,Medium
P007188,SKU107188,NorthPeak Tennis Racket Max-436,Sports,Tennis Racket,NorthPeak,6817.11,47.9,3265.4,3551.71,60,4.87,59,2024-01-30,Supplier_487,24,50x25x7 cm,257,Red,Cotton,9,Japan,False,2024-02-22,False,35.13,Medium
P007189,SKU107189,LumaTech Building Blocks Max-968,Toys & Baby,Building Blocks,LumaTech,11599.64,0.0,0.0,11599.64,37,3.62,37,2023-08-25,Supplier_309,0,22x23x25 cm,4930,Blue,Cotton,10,Bangladesh,True,2023-09-22,True,6.99,Medium
P007190,SKU107190,Aurelia Camera Plus-293,Electronics,Camera,Aurelia,530.86,20.3,107.76,423.1,67,4.96,18,2020-04-18,Supplier_317,12,40x25x21 cm,990,Red,Cotton,14,USA,True,2020-05-28,False,7.21,Medium
P007191,SKU107191,Sportify Vacuum Plus-522,Home & Kitchen,Vacuum,Sportify,766.23,33.1,253.62,512.61,49,4.15,11,2018-09-08,Supplier_287,0,28x32x28 cm,978,Green,Metal,11,India,True,2018-10-31,False,26.94,Medium
P007192,SKU107192,GreenHarvest Lipstick Go-509,Beauty,Lipstick,GreenHarvest,2611.11,0.0,0.0,2611.11,50,3.13,70,2021-11-06,Supplier_304,12,9x48x9 cm,3485,Brown,Glass,11,South Korea,True,2021-12-08,False,14.91,Medium
P007193,SKU107193,Aurelia Dumbbells Go-227,Sports,Dumbbells,Aurelia,10048.24,43.6,4381.03,5667.21,29,3.1,9,2019-06-11,Supplier_498,24,48x48x3 cm,4875,Yellow,Silicone,10,Germany,False,2019-06-18,True,18.72,Medium
P007194,SKU107194,Sportify Rice Pro-591,Grocery,Rice,Sportify,7637.97,4.5,343.71,7294.26,46,4.5,30,2025-07-27,Supplier_332,12,16x35x7 cm,144,White,Glass,9,India,True,2025-07-28,True,5.63,Medium
P007195,SKU107195,GreenHarvest Yoga Mat Plus-910,Sports,Yoga Mat,GreenHarvest,3407.16,19.9,678.02,2729.14,54,4.3,29,2018-12-05,Supplier_327,12,30x33x11 cm,700,Yellow,Metal,7,India,True,2019-01-05,False,23.21,Medium
P007196,SKU107196,GreenHarvest Tennis Racket Go-915,Sports,Tennis Racket,GreenHarvest,1142.72,18.9,215.97,926.75,53,3.01,19,2021-10-26,Supplier_282,3,19x45x19 cm,3597,White,Leather,15,China,True,2021-11-25,False,5.5,Medium
P007197,SKU107197,GreenHarvest Building Blocks Pro-522,Toys & Baby,Building Blocks,GreenHarvest,12371.19,4.1,507.22,11863.97,45,4.21,274,2023-02-04,Supplier_252,18,31x49x23 cm,965,Red,Plastic,9,South Korea,True,2023-03-12,True,34.96,Medium
P007198,SKU107198,LumaTech Camera Pro-207,Electronics,Camera,LumaTech,5286.3,0.0,0.0,5286.3,58,3.8,5,2021-01-12,Supplier_253,0,40x10x22 cm,4487,Green,Leather,11,South Korea,True,2021-01-18,True,28.63,Medium
P007199,SKU107199,Aurelia Baby Diapers Pro-738,Toys & Baby,Baby Diapers,Aurelia,2104.66,18.4,387.26,1717.4,59,3.85,101,2022-12-21,Supplier_18,3,16x20x9 cm,1467,White,Ceramic,8,Vietnam,True,2023-01-24,False,20.35,Medium
P007200,SKU107200,NorthPeak Smartwatch Max-933,Electronics,Smartwatch,NorthPeak,1172.14,4.6,53.92,1118.22,36,3.5,79,2024-05-19,Supplier_173,3,18x31x12 cm,3690,Brown,Metal,10,Vietnam,False,2024-06-23,False,27.42,Medium
P007201,SKU107201,UrbanWear Cycling Helmet Pro-257,Sports,Cycling Helmet,UrbanWear,727.64,20.6,149.89,577.75,42,3.0,44,2022-10-15,Supplier_415,36,8x21x6 cm,942,Pink,Cotton,7,Bangladesh,True,2022-12-01,False,21.5,Medium
P007202,SKU107202,EvoHome Smartphone Go-948,Electronics,Smartphone,EvoHome,6563.16,4.3,282.22,6280.94,58,3.46,50,2022-11-10,Supplier_221,0,14x33x4 cm,1974,Black,Ceramic,9,Germany,False,2022-11-18,True,10.68,Medium
P007203,SKU107203,KiddoFun Smartwatch X-791,Electronics,Smartwatch,KiddoFun,1962.13,23.3,457.18,1504.95,35,3.63,60,2020-08-06,Supplier_438,6,18x38x21 cm,4821,Black,Wood,13,Bangladesh,True,2020-09-16,False,23.75,Medium
P007204,SKU107204,Sportify Tennis Racket Pro-681,Sports,Tennis Racket,Sportify,4980.85,28.1,1399.62,3581.23,46,4.69,20,2019-09-30,Supplier_495,36,24x5x11 cm,4626,Black,Silicone,12,Germany,False,2019-11-27,False,37.13,Medium
P007205,SKU107205,Sportify Coffee X-184,Grocery,Coffee,Sportify,1220.67,8.4,102.54,1118.13,58,3.86,34,2023-10-06,Supplier_184,24,33x21x2 cm,3972,Green,Metal,9,China,True,2023-11-28,False,27.21,Medium
P007206,SKU107206,Aurelia LED Bulb X-463,Home & Kitchen,LED Bulb,Aurelia,12035.47,12.5,1504.43,10531.04,51,2.6,7,2024-06-21,Supplier_377,18,33x17x13 cm,2430,Blue,Ceramic,9,India,False,2024-06-23,True,33.68,Medium
P007207,SKU107207,UrbanWear Tablet Pro-872,Electronics,Tablet,UrbanWear,792.92,4.1,32.51,760.41,60,2.88,267,2024-07-09,Supplier_456,6,5x45x12 cm,383,Brown,Wood,9,Japan,True,2024-07-09,False,13.78,Medium
P007208,SKU107208,Sportify Moisturizer Plus-138,Beauty,Moisturizer,Sportify,2238.15,40.3,901.97,1336.18,44,2.24,22,2021-03-09,Supplier_406,24,45x44x7 cm,4747,Brown,Plastic,12,Bangladesh,True,2021-03-28,False,19.51,Medium
P007209,SKU107209,Zenova Jeans Go-427,Fashion,Jeans,Zenova,1185.98,33.5,397.3,788.68,46,2.93,30,2019-04-23,Supplier_193,3,8x20x21 cm,3217,Red,Wood,4,Bangladesh,True,2019-05-06,False,14.68,Medium
P007210,SKU107210,EvoHome Jacket Pro-541,Fashion,Jacket,EvoHome,1973.68,12.6,248.68,1725.0,53,4.28,85,2024-05-09,Supplier_85,6,46x16x1 cm,3712,Grey,Glass,9,USA,True,2024-05-31,False,31.36,Medium
P007211,SKU107211,UrbanWear Vacuum Pro-826,Home & Kitchen,Vacuum,UrbanWear,588.33,0.0,0.0,588.33,47,4.61,173,2019-06-28,Supplier_171,36,22x10x11 cm,3256,Brown,Plastic,14,South Korea,True,2019-08-02,False,27.33,Medium
P007212,SKU107212,Aurelia Yoga Mat Mini-324,Sports,Yoga Mat,Aurelia,1486.57,14.8,220.01,1266.56,51,4.45,30,2024-02-12,Supplier_389,18,44x25x1 cm,1018,Brown,Plastic,5,Bangladesh,True,2024-02-12,False,25.02,Medium
P007213,SKU107213,Zenova Coffee Max-938,Grocery,Coffee,Zenova,474.26,9.5,45.05,429.21,42,4.9,31,2018-11-24,Supplier_323,18,18x10x25 cm,2379,Grey,Plastic,10,Vietnam,True,2018-11-29,False,5.26,Medium
P007214,SKU107214,NorthPeak Watch Pro-639,Fashion,Watch,NorthPeak,11745.34,20.3,2384.3,9361.04,43,4.79,105,2019-08-26,Supplier_423,6,37x27x15 cm,3718,Black,Cotton,8,India,False,2019-10-10,True,35.04,Medium
P007215,SKU107215,PureSkin Camera Mini-128,Electronics,Camera,PureSkin,857.66,46.6,399.67,457.99,43,4.68,35,2021-11-09,Supplier_385,3,37x28x30 cm,3130,Red,Ceramic,9,Bangladesh,True,2021-12-23,False,36.95,Medium
P007216,SKU107216,Sportify Air Purifier Mini-518,Home & Kitchen,Air Purifier,Sportify,2913.0,0.0,0.0,2913.0,49,4.33,31,2018-12-12,Supplier_407,36,39x40x2 cm,473,Pink,Cotton,11,Vietnam,True,2019-02-04,False,29.57,Medium
P007217,SKU107217,PureSkin Breakfast Cereal Plus-248,Grocery,Breakfast Cereal,PureSkin,681.74,4.5,30.68,651.06,53,3.99,14,2019-01-22,Supplier_143,3,13x11x28 cm,2744,Grey,Wood,15,Germany,True,2019-03-05,False,35.94,Medium
P007218,SKU107218,Aurelia Baby Diapers Plus-431,Toys & Baby,Baby Diapers,Aurelia,4903.07,26.3,1289.51,3613.56,42,3.21,79,2025-08-25,Supplier_319,12,37x21x30 cm,4023,Pink,Ceramic,5,Japan,True,2025-09-18,False,34.35,Medium
P007219,SKU107219,NorthPeak Headphones Max-265,Electronics,Headphones,NorthPeak,2250.91,40.5,911.62,1339.29,66,3.03,19,2025-03-28,Supplier_375,18,14x34x4 cm,84,Yellow,Silicone,18,Japan,False,2025-04-17,False,33.67,Medium
P007220,SKU107220,GreenHarvest Coffee Pro-932,Grocery,Coffee,GreenHarvest,21556.89,26.9,5798.8,15758.09,52,3.66,17,2019-01-30,Supplier_96,0,8x39x27 cm,909,Red,Leather,12,Vietnam,True,2019-03-23,True,30.79,Medium
P007221,SKU107221,EvoHome Sofa Cover Max-442,Home & Kitchen,Sofa Cover,EvoHome,2074.46,28.6,593.3,1481.16,56,5.0,23,2019-01-09,Supplier_3,24,12x39x14 cm,2716,Brown,Metal,10,South Korea,False,2019-03-09,False,7.23,Medium
P007222,SKU107222,KiddoFun Moisturizer Go-390,Beauty,Moisturizer,KiddoFun,1200.85,18.9,226.96,973.89,45,4.43,35,2022-07-13,Supplier_75,12,50x12x8 cm,546,Blue,Plastic,10,Germany,True,2022-08-06,False,9.51,Medium
P007223,SKU107223,Zenova Building Blocks Pro-447,Toys & Baby,Building Blocks,Zenova,4334.51,17.4,754.2,3580.31,47,5.0,101,2018-02-25,Supplier_36,12,21x35x5 cm,250,Grey,Silicone,5,Japan,True,2018-04-09,False,34.5,Medium
P007224,SKU107224,Zenova Building Blocks Pro-804,Toys & Baby,Building Blocks,Zenova,14566.94,8.1,1179.92,13387.02,60,3.82,3,2020-06-30,Supplier_246,0,26x34x22 cm,763,Grey,Metal,9,Bangladesh,True,2020-07-12,True,18.94,Medium
P007225,SKU107225,Zenova Vacuum Pro-955,Home & Kitchen,Vacuum,Zenova,681.64,13.1,89.29,592.35,54,2.99,64,2020-07-15,Supplier_99,18,32x18x19 cm,3743,Grey,Glass,11,Japan,True,2020-08-28,False,31.44,Medium
P007226,SKU107226,KiddoFun Perfume Pro-223,Beauty,Perfume,KiddoFun,5305.55,13.9,737.47,4568.08,45,4.35,2,2019-06-13,Supplier_410,6,33x18x8 cm,2275,Black,Ceramic,11,Germany,True,2019-07-19,False,11.96,Medium
P007227,SKU107227,NorthPeak Moisturizer Mini-447,Beauty,Moisturizer,NorthPeak,1267.82,19.6,248.49,1019.33,51,4.67,42,2024-10-20,Supplier_51,3,32x30x11 cm,225,Blue,Silicone,10,Germany,True,2024-10-23,False,27.75,Medium
P007228,SKU107228,GreenHarvest Dumbbells Go-172,Sports,Dumbbells,GreenHarvest,3956.27,33.5,1325.35,2630.92,53,3.78,154,2023-04-27,Supplier_462,12,13x47x5 cm,169,White,Plastic,8,Germany,True,2023-05-29,False,13.46,Medium
P007229,SKU107229,Zenova Blender X-105,Home & Kitchen,Blender,Zenova,6444.11,37.7,2429.43,4014.68,52,4.13,43,2020-02-09,Supplier_294,18,34x23x16 cm,1306,Grey,Wood,6,Vietnam,False,2020-03-21,False,20.24,Medium
P007230,SKU107230,KiddoFun Baby Diapers Max-175,Toys & Baby,Baby Diapers,KiddoFun,23075.6,23.3,5376.61,17698.99,53,4.26,61,2020-10-07,Supplier_259,24,7x34x26 cm,1225,Black,Wood,10,China,True,2020-10-18,True,15.05,Medium
P007231,SKU107231,EvoHome Rice Go-539,Grocery,Rice,EvoHome,1941.27,23.1,448.43,1492.84,52,4.51,34,2025-02-28,Supplier_104,0,30x45x29 cm,932,Yellow,Glass,10,Germany,True,2025-03-11,False,20.68,Medium
P007232,SKU107232,GreenHarvest Smartwatch X-277,Electronics,Smartwatch,GreenHarvest,325.2,18.6,60.49,264.71,63,4.31,37,2021-07-31,Supplier_251,24,37x35x17 cm,974,White,Plastic,11,USA,True,2021-08-11,False,39.37,Medium
P007233,SKU107233,Zenova Smartwatch Pro-243,Electronics,Smartwatch,Zenova,848.34,41.9,355.45,492.89,56,4.4,1,2022-05-19,Supplier_222,36,7x48x14 cm,828,Green,Cotton,9,Vietnam,True,2022-06-23,False,28.34,Medium
P007234,SKU107234,EvoHome T-Shirt Plus-861,Fashion,T-Shirt,EvoHome,10745.55,21.4,2299.55,8446.0,37,4.05,4,2023-09-26,Supplier_103,3,19x9x7 cm,4450,Green,Cotton,8,South Korea,True,2023-10-10,True,35.19,Medium
P007235,SKU107235,KiddoFun Smartwatch Pro-577,Electronics,Smartwatch,KiddoFun,475.64,38.7,184.07,291.57,38,3.95,21,2022-02-21,Supplier_99,3,24x36x9 cm,3864,Green,Wood,8,Vietnam,True,2022-03-02,False,21.85,Medium
P007236,SKU107236,PureSkin Headphones Max-414,Electronics,Headphones,PureSkin,1522.51,17.6,267.96,1254.55,54,4.34,55,2025-10-14,Supplier_474,0,13x12x6 cm,2577,Red,Leather,8,Bangladesh,True,2025-11-08,False,5.57,Medium
P007237,SKU107237,Sportify Smartphone X-919,Electronics,Smartphone,Sportify,5447.56,37.1,2021.04,3426.52,54,4.63,57,2025-01-05,Supplier_114,0,22x8x8 cm,1944,Yellow,Silicone,12,Japan,True,2025-01-13,False,30.02,Medium
P007238,SKU107238,KiddoFun Sunglasses Go-207,Fashion,Sunglasses,KiddoFun,19411.92,0.0,0.0,19411.92,57,4.02,31,2018-04-28,Supplier_92,0,45x17x7 cm,847,Yellow,Silicone,13,Bangladesh,True,2018-05-23,True,38.86,Medium
P007239,SKU107239,Aurelia Smartwatch Go-853,Electronics,Smartwatch,Aurelia,6427.09,0.0,0.0,6427.09,56,4.37,32,2023-11-20,Supplier_486,12,33x48x19 cm,2771,White,Glass,11,Germany,True,2023-12-15,True,15.02,Medium
P007240,SKU107240,GreenHarvest Sunglasses Plus-424,Fashion,Sunglasses,GreenHarvest,5133.29,46.2,2371.58,2761.71,50,3.08,44,2023-07-14,Supplier_225,36,48x33x12 cm,2545,Green,Metal,11,Japan,True,2023-08-25,False,28.05,Medium
P007241,SKU107241,NorthPeak Smartwatch Max-181,Electronics,Smartwatch,NorthPeak,2188.94,20.4,446.54,1742.4,43,4.46,16,2021-12-23,Supplier_320,12,31x17x19 cm,3555,Red,Silicone,9,Bangladesh,True,2022-02-02,False,20.23,Medium
P007242,SKU107242,EvoHome Blender X-786,Home & Kitchen,Blender,EvoHome,2873.46,0.0,0.0,2873.46,64,4.42,136,2022-10-24,Supplier_1,24,23x40x26 cm,3714,White,Plastic,8,USA,False,2022-12-10,False,23.92,Medium
P007243,SKU107243,LumaTech Watch Max-866,Fashion,Watch,LumaTech,554.85,0.0,0.0,554.85,47,3.35,6,2024-05-30,Supplier_144,12,48x22x4 cm,872,Pink,Silicone,7,Vietnam,True,2024-07-08,False,7.4,Medium
P007244,SKU107244,LumaTech Smartphone Mini-187,Electronics,Smartphone,LumaTech,19891.8,4.6,915.02,18976.78,49,5.0,2,2022-08-08,Supplier_361,36,7x34x11 cm,4669,White,Metal,7,India,True,2022-09-22,True,31.38,Medium
P007245,SKU107245,NorthPeak Smartphone Max-978,Electronics,Smartphone,NorthPeak,954.59,25.3,241.51,713.08,55,4.0,38,2024-01-16,Supplier_473,3,46x33x2 cm,1279,Grey,Wood,6,USA,True,2024-01-25,False,35.01,Medium
P007246,SKU107246,PureSkin Building Blocks Mini-231,Toys & Baby,Building Blocks,PureSkin,362.36,35.5,128.64,233.72,45,4.23,59,2025-02-07,Supplier_36,0,24x19x23 cm,4186,Grey,Plastic,9,India,True,2025-02-24,False,7.47,Medium
P007247,SKU107247,Sportify Blender Plus-638,Home & Kitchen,Blender,Sportify,3855.11,4.6,177.34,3677.77,59,3.99,64,2023-03-16,Supplier_105,36,12x14x2 cm,2948,Black,Metal,4,USA,True,2023-04-27,False,24.17,Medium
P007248,SKU107248,Zenova Sofa Cover Max-332,Home & Kitchen,Sofa Cover,Zenova,4422.3,21.2,937.53,3484.77,53,3.7,23,2019-09-13,Supplier_206,0,43x8x25 cm,2586,Yellow,Wood,8,China,True,2019-10-22,False,31.69,Medium
P007249,SKU107249,Zenova Rice X-474,Grocery,Rice,Zenova,948.97,0.0,0.0,948.97,52,5.0,26,2022-06-02,Supplier_460,18,35x11x23 cm,3909,White,Wood,7,USA,False,2022-07-03,False,39.4,Medium
P007250,SKU107250,Zenova Shampoo Plus-463,Beauty,Shampoo,Zenova,4533.98,4.2,190.43,4343.55,55,3.36,37,2025-04-16,Supplier_485,12,34x23x23 cm,3747,Grey,Plastic,8,USA,False,2025-04-23,False,16.41,Medium
P007251,SKU107251,GreenHarvest Baby Diapers Mini-210,Toys & Baby,Baby Diapers,GreenHarvest,1856.21,43.2,801.88,1054.33,54,4.19,30,2024-03-13,Supplier_322,24,29x9x24 cm,2003,Green,Silicone,6,China,False,2024-04-07,False,16.91,Medium
P007252,SKU107252,LumaTech Tablet Mini-689,Electronics,Tablet,LumaTech,1956.43,30.0,586.93,1369.5,48,3.35,22,2024-02-21,Supplier_227,36,39x31x28 cm,3856,Green,Glass,9,Bangladesh,False,2024-03-05,False,35.68,Medium
P007253,SKU107253,NorthPeak Lipstick Mini-460,Beauty,Lipstick,NorthPeak,1848.73,5.0,92.44,1756.29,59,3.33,27,2025-09-29,Supplier_89,18,12x12x16 cm,3246,Blue,Metal,11,China,False,2025-11-06,False,29.58,Medium
P007254,SKU107254,GreenHarvest Building Blocks Go-620,Toys & Baby,Building Blocks,GreenHarvest,778.05,13.4,104.26,673.79,46,3.85,0,2020-08-15,Supplier_273,6,6x47x6 cm,3098,Brown,Wood,8,USA,False,2020-08-28,False,38.45,Medium
P007255,SKU107255,Sportify Camera Go-268,Electronics,Camera,Sportify,707.53,9.2,65.09,642.44,47,4.39,3,2023-02-13,Supplier_153,3,13x12x1 cm,4356,Pink,Leather,17,South Korea,False,2023-04-04,False,21.87,Medium
P007256,SKU107256,EvoHome Air Purifier Plus-900,Home & Kitchen,Air Purifier,EvoHome,4118.7,4.2,172.99,3945.71,33,4.05,20,2020-09-28,Supplier_68,36,25x32x10 cm,4273,Black,Silicone,17,Vietnam,True,2020-10-23,False,26.72,Medium
P007257,SKU107257,LumaTech Tennis Racket X-949,Sports,Tennis Racket,LumaTech,919.36,16.4,150.78,768.58,42,3.32,117,2021-10-08,Supplier_364,12,43x29x10 cm,1954,Brown,Silicone,6,Germany,True,2021-10-26,False,7.7,Medium
P007258,SKU107258,NorthPeak Dumbbells Plus-825,Sports,Dumbbells,NorthPeak,7480.51,16.5,1234.28,6246.23,42,4.22,49,2022-07-06,Supplier_374,6,22x13x18 cm,3776,Red,Cotton,7,Germany,True,2022-09-03,True,38.91,Medium
P007259,SKU107259,Aurelia Rice Plus-101,Grocery,Rice,Aurelia,11974.5,20.0,2394.9,9579.6,51,4.16,22,2018-01-25,Supplier_11,24,26x9x6 cm,2162,Brown,Wood,6,Germany,True,2018-03-16,True,17.78,Medium
P007260,SKU107260,PureSkin Watch Pro-545,Fashion,Watch,PureSkin,1245.3,38.7,481.93,763.37,64,3.63,131,2025-04-11,Supplier_324,6,8x20x25 cm,2933,Red,Silicone,8,India,True,2025-05-24,False,24.76,Medium
P007261,SKU107261,LumaTech Blender Mini-745,Home & Kitchen,Blender,LumaTech,9217.86,0.0,0.0,9217.86,46,4.7,26,2018-11-10,Supplier_279,3,29x13x13 cm,1868,Brown,Leather,4,Vietnam,True,2018-11-28,True,25.35,Medium
P007262,SKU107262,Aurelia Laptop X-675,Electronics,Laptop,Aurelia,361.23,24.3,87.78,273.45,44,4.35,89,2024-10-15,Supplier_296,6,22x10x8 cm,3097,Red,Wood,9,USA,True,2024-11-16,False,20.87,Medium
P007263,SKU107263,Aurelia Toy Car Go-461,Toys & Baby,Toy Car,Aurelia,943.24,19.1,180.16,763.08,46,3.39,35,2018-06-24,Supplier_305,36,7x7x24 cm,4962,White,Silicone,15,Japan,True,2018-07-23,False,32.68,Medium
P007264,SKU107264,Aurelia T-Shirt Plus-138,Fashion,T-Shirt,Aurelia,7057.06,22.2,1566.67,5490.39,56,5.0,14,2020-02-10,Supplier_489,0,42x36x24 cm,728,White,Metal,14,South Korea,True,2020-03-15,True,25.35,Medium
P007265,SKU107265,NorthPeak Tennis Racket Pro-969,Sports,Tennis Racket,NorthPeak,5186.68,40.1,2079.86,3106.82,37,3.66,2,2020-08-16,Supplier_161,18,26x26x10 cm,4109,Yellow,Glass,13,South Korea,False,2020-09-15,False,13.02,Medium
P007266,SKU107266,Sportify Olive Oil Pro-386,Grocery,Olive Oil,Sportify,1014.52,4.3,43.62,970.9,52,3.68,53,2020-11-01,Supplier_246,12,5x42x9 cm,2407,Green,Cotton,10,South Korea,True,2020-11-04,False,17.06,Medium
P007267,SKU107267,EvoHome Sports Shoes Plus-394,Sports,Sports Shoes,EvoHome,669.31,35.5,237.61,431.7,43,2.85,104,2019-04-25,Supplier_76,0,29x12x19 cm,1410,Black,Glass,11,China,True,2019-05-04,False,38.4,Medium
P007268,SKU107268,LumaTech Tablet Max-653,Electronics,Tablet,LumaTech,1125.47,14.9,167.7,957.77,44,4.8,120,2023-07-16,Supplier_195,24,32x33x7 cm,4429,Green,Cotton,7,China,True,2023-09-09,False,34.37,Medium
P007269,SKU107269,NorthPeak Olive Oil Pro-348,Grocery,Olive Oil,NorthPeak,1601.67,46.4,743.17,858.5,32,2.89,158,2024-06-27,Supplier_422,0,37x13x10 cm,3038,White,Glass,10,India,False,2024-08-26,False,38.84,Medium
P007270,SKU107270,LumaTech Coffee Plus-142,Grocery,Coffee,LumaTech,1212.68,49.7,602.7,609.98,60,3.89,49,2019-11-09,Supplier_273,18,16x30x29 cm,3211,Pink,Leather,9,China,False,2019-12-07,False,13.72,Medium
P007271,SKU107271,Aurelia Coffee Plus-293,Grocery,Coffee,Aurelia,5374.9,36.0,1934.96,3439.94,45,3.69,56,2023-07-20,Supplier_298,36,21x23x8 cm,612,Pink,Ceramic,8,Vietnam,True,2023-08-03,False,20.47,Medium
P007272,SKU107272,GreenHarvest Dumbbells X-207,Sports,Dumbbells,GreenHarvest,2367.88,13.7,324.4,2043.48,44,5.0,30,2024-04-10,Supplier_48,12,6x26x24 cm,1459,Brown,Glass,7,Bangladesh,True,2024-05-22,False,7.53,Medium
P007273,SKU107273,GreenHarvest Headphones Mini-143,Electronics,Headphones,GreenHarvest,986.83,0.0,0.0,986.83,57,3.3,3,2023-02-09,Supplier_264,18,10x47x22 cm,2199,Brown,Metal,17,Germany,True,2023-03-18,False,21.18,Medium
P007274,SKU107274,Aurelia Olive Oil Max-627,Grocery,Olive Oil,Aurelia,288.07,8.5,24.49,263.58,43,3.74,80,2022-06-04,Supplier_303,0,24x22x21 cm,864,Grey,Leather,9,Bangladesh,True,2022-07-28,False,13.23,Medium
P007275,SKU107275,GreenHarvest Moisturizer X-387,Beauty,Moisturizer,GreenHarvest,9012.71,9.8,883.25,8129.46,52,3.66,1,2024-07-23,Supplier_374,12,49x41x14 cm,2268,Grey,Leather,8,Germany,False,2024-07-29,True,19.57,Medium
