Flight_ID,Airline,Source_City,Destination_City,Flight_Distance_km,Scheduled_Departure,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Price,Flight_Status
505597,Vistara,Hyderabad,Hyderabad,2018,2024-01-20 04:00:00,39,109,16424,Delayed
505598,SpiceJet,Mumbai,Bengaluru,790,2024-01-20 05:00:00,175,164,4665,On Time
505599,SpiceJet,Hyderabad,Kolkata,1899,2024-01-20 06:00:00,66,21,5089,On Time
505600,SpiceJet,Kolkata,Bengaluru,1003,2024-01-20 07:00:00,172,51,8549,Cancelled
505601,Vistara,Chennai,Mumbai,1625,2024-01-20 08:00:00,24,138,13055,Delayed
505602,IndiGo,Chennai,Kolkata,907,2024-01-20 09:00:00,7,197,3214,On Time
505603,IndiGo,Delhi,Chennai,2125,2024-01-20 10:00:00,179,126,5988,Delayed
505604,Air India,Bengaluru,Mumbai,1283,2024-01-20 11:00:00,37,5,17674,Delayed
505605,Vistara,Hyderabad,Delhi,1001,2024-01-20 12:00:00,18,30,11379,Delayed
505606,Air India,Hyderabad,Kolkata,1394,2024-01-20 13:00:00,81,132,6295,Delayed
505607,Akasa Air,Mumbai,Delhi,1711,2024-01-20 14:00:00,155,83,7191,On Time
505608,Vistara,Bengaluru,Chennai,591,2024-01-20 15:00:00,170,78,15564,Delayed
505609,Air India,Kolkata,Delhi,1048,2024-01-20 16:00:00,75,134,10220,Delayed
505610,IndiGo,Kolkata,Hyderabad,2423,2024-01-20 17:00:00,36,114,3302,On Time
505611,Akasa Air,Kolkata,Mumbai,1783,2024-01-20 18:00:00,159,160,3327,On Time
505612,IndiGo,Kolkata,Bengaluru,1640,2024-01-20 19:00:00,52,198,11305,Delayed
505613,Vistara,Kolkata,Chennai,1326,2024-01-20 20:00:00,92,99,15971,On Time
505614,SpiceJet,Kolkata,Kolkata,2105,2024-01-20 21:00:00,66,108,5886,On Time
505615,Air India,Chennai,Mumbai,893,2024-01-20 22:00:00,114,64,7840,On Time
505616,IndiGo,Delhi,Bengaluru,1565,2024-01-20 23:00:00,67,14,5879,Delayed
505617,SpiceJet,Bengaluru,Chennai,2050,2024-01-21 00:00:00,128,122,17686,On Time
505618,Akasa Air,Kolkata,Delhi,2413,2024-01-21 01:00:00,16,68,16562,Delayed
505619,SpiceJet,Mumbai,Mumbai,1408,2024-01-21 02:00:00,105,161,6408,On Time
505620,Akasa Air,Delhi,Mumbai,1421,2024-01-21 03:00:00,15,6,5589,On Time
505621,Vistara,Chennai,Mumbai,2004,2024-01-21 04:00:00,174,109,7539,On Time
505622,IndiGo,Chennai,Bengaluru,1406,2024-01-21 05:00:00,126,63,16148,Delayed
505623,Air India,Bengaluru,Bengaluru,1122,2024-01-21 06:00:00,115,6,11826,On Time
505624,SpiceJet,Hyderabad,Mumbai,1479,2024-01-21 07:00:00,85,-6,15111,On Time
505625,SpiceJet,Chennai,Chennai,543,2024-01-21 08:00:00,51,78,9386,Delayed
505626,Air India,Chennai,Hyderabad,2308,2024-01-21 09:00:00,1,58,6156,Delayed
505627,IndiGo,Chennai,Kolkata,848,2024-01-21 10:00:00,172,40,12529,Delayed
505628,Akasa Air,Hyderabad,Hyderabad,1593,2024-01-21 11:00:00,144,149,9431,Delayed
505629,SpiceJet,Delhi,Hyderabad,989,2024-01-21 12:00:00,62,147,13662,On Time
505630,Vistara,Chennai,Chennai,1059,2024-01-21 13:00:00,126,23,16412,On Time
505631,Akasa Air,Mumbai,Delhi,1407,2024-01-21 14:00:00,2,45,2627,On Time
505632,Air India,Chennai,Bengaluru,2099,2024-01-21 15:00:00,146,119,11700,On Time
505633,Air India,Delhi,Kolkata,804,2024-01-21 16:00:00,61,142,10329,Delayed
505634,Vistara,Kolkata,Bengaluru,2388,2024-01-21 17:00:00,99,130,16708,On Time
505635,IndiGo,Hyderabad,Chennai,1177,2024-01-21 18:00:00,44,129,10002,On Time
505636,Air India,Delhi,Chennai,1972,2024-01-21 19:00:00,137,51,3032,On Time
505637,SpiceJet,Kolkata,Bengaluru,1410,2024-01-21 20:00:00,163,153,9171,On Time
505638,IndiGo,Bengaluru,Kolkata,2038,2024-01-21 21:00:00,140,189,4050,On Time
505639,Akasa Air,Mumbai,Delhi,972,2024-01-21 22:00:00,53,-12,15660,On Time
505640,Vistara,Kolkata,Hyderabad,1062,2024-01-21 23:00:00,160,-2,4293,Delayed
505641,SpiceJet,Delhi,Chennai,435,2024-01-22 00:00:00,83,63,12474,Delayed
505642,Vistara,Mumbai,Bengaluru,1246,2024-01-22 01:00:00,-6,186,8739,On Time
505643,IndiGo,Chennai,Hyderabad,581,2024-01-22 02:00:00,161,185,13608,On Time
505644,Air India,Bengaluru,Delhi,450,2024-01-22 03:00:00,144,67,9966,On Time
505645,SpiceJet,Kolkata,Delhi,422,2024-01-22 04:00:00,105,50,14578,On Time
505646,IndiGo,Hyderabad,Chennai,1691,2024-01-22 05:00:00,91,25,7960,On Time
505647,SpiceJet,Mumbai,Mumbai,334,2024-01-22 06:00:00,179,85,9125,Cancelled
505648,Air India,Chennai,Bengaluru,1798,2024-01-22 07:00:00,75,178,14625,On Time
505649,IndiGo,Chennai,Bengaluru,2298,2024-01-22 08:00:00,83,158,3370,On Time
505650,Air India,Hyderabad,Bengaluru,1338,2024-01-22 09:00:00,-5,84,11245,On Time
505651,Akasa Air,Mumbai,Kolkata,2235,2024-01-22 10:00:00,101,75,4263,Delayed
505652,Akasa Air,Kolkata,Mumbai,2029,2024-01-22 11:00:00,142,1,8722,On Time
505653,SpiceJet,Chennai,Chennai,2079,2024-01-22 12:00:00,98,154,2994,On Time
505654,Vistara,Delhi,Delhi,555,2024-01-22 13:00:00,27,62,11958,On Time
505655,Akasa Air,Delhi,Kolkata,607,2024-01-22 14:00:00,136,174,7473,On Time
505656,Air India,Delhi,Chennai,1847,2024-01-22 15:00:00,43,-4,9430,Cancelled
505657,IndiGo,Mumbai,Hyderabad,865,2024-01-22 16:00:00,95,100,5376,On Time
505658,SpiceJet,Hyderabad,Kolkata,1493,2024-01-22 17:00:00,4,-1,12408,On Time
505659,Vistara,Kolkata,Bengaluru,773,2024-01-22 18:00:00,63,18,10635,On Time
505660,Vistara,Chennai,Mumbai,555,2024-01-22 19:00:00,14,185,16187,On Time
505661,SpiceJet,Chennai,Bengaluru,1149,2024-01-22 20:00:00,68,132,6492,On Time
505662,IndiGo,Kolkata,Bengaluru,2149,2024-01-22 21:00:00,31,-13,14118,Delayed
505663,Air India,Mumbai,Kolkata,2441,2024-01-22 22:00:00,151,78,12832,Delayed
505664,Vistara,Bengaluru,Hyderabad,1793,2024-01-22 23:00:00,10,29,6339,Delayed
505665,Akasa Air,Hyderabad,Delhi,2416,2024-01-23 00:00:00,6,149,5367,Delayed
505666,SpiceJet,Chennai,Mumbai,1869,2024-01-23 01:00:00,72,71,8611,Delayed
505667,Vistara,Chennai,Hyderabad,623,2024-01-23 02:00:00,173,5,12622,Delayed
505668,SpiceJet,Delhi,Mumbai,1065,2024-01-23 03:00:00,128,156,13574,On Time
505669,Akasa Air,Hyderabad,Kolkata,2451,2024-01-23 04:00:00,64,5,2642,On Time
505670,IndiGo,Kolkata,Delhi,352,2024-01-23 05:00:00,70,174,14966,On Time
505671,Vistara,Delhi,Kolkata,1740,2024-01-23 06:00:00,95,90,2708,On Time
505672,Air India,Kolkata,Delhi,2324,2024-01-23 07:00:00,65,28,5028,On Time
505673,Air India,Bengaluru,Bengaluru,2475,2024-01-23 08:00:00,158,84,3722,On Time
505674,Air India,Kolkata,Bengaluru,457,2024-01-23 09:00:00,48,28,15975,On Time
505675,Vistara,Kolkata,Chennai,327,2024-01-23 10:00:00,119,185,13238,Delayed
505676,Air India,Hyderabad,Mumbai,1446,2024-01-23 11:00:00,82,195,6062,Delayed
505677,Vistara,Mumbai,Mumbai,2463,2024-01-23 12:00:00,79,16,17046,On Time
505678,SpiceJet,Kolkata,Delhi,510,2024-01-23 13:00:00,144,132,3052,On Time
505679,Vistara,Mumbai,Kolkata,1865,2024-01-23 14:00:00,153,65,15636,On Time
505680,SpiceJet,Bengaluru,Kolkata,2137,2024-01-23 15:00:00,-9,144,4166,On Time
505681,IndiGo,Bengaluru,Delhi,2144,2024-01-23 16:00:00,65,80,4426,Delayed
505682,Air India,Bengaluru,Mumbai,1363,2024-01-23 17:00:00,9,21,9669,On Time
505683,Vistara,Mumbai,Chennai,1627,2024-01-23 18:00:00,55,155,16679,On Time
505684,Vistara,Mumbai,Bengaluru,2068,2024-01-23 19:00:00,6,126,8750,On Time
505685,IndiGo,Kolkata,Bengaluru,1528,2024-01-23 20:00:00,122,116,17351,On Time
505686,Vistara,Kolkata,Mumbai,1215,2024-01-23 21:00:00,129,23,8406,On Time
505687,IndiGo,Hyderabad,Delhi,1535,2024-01-23 22:00:00,-2,178,5790,On Time
505688,SpiceJet,Delhi,Kolkata,896,2024-01-23 23:00:00,94,196,6481,On Time
505689,IndiGo,Chennai,Hyderabad,2426,2024-01-24 00:00:00,154,-6,3820,Delayed
505690,IndiGo,Hyderabad,Chennai,1207,2024-01-24 01:00:00,16,35,17071,On Time
505691,Air India,Chennai,Hyderabad,1528,2024-01-24 02:00:00,130,146,7845,On Time
505692,Vistara,Kolkata,Delhi,2471,2024-01-24 03:00:00,127,12,9286,Delayed
505693,SpiceJet,Hyderabad,Bengaluru,1399,2024-01-24 04:00:00,52,183,10226,On Time
505694,SpiceJet,Mumbai,Kolkata,515,2024-01-24 05:00:00,22,174,4087,On Time
505695,IndiGo,Hyderabad,Bengaluru,1645,2024-01-24 06:00:00,-3,157,11566,On Time
505696,Air India,Mumbai,Mumbai,360,2024-01-24 07:00:00,157,141,7149,Cancelled
505697,Vistara,Mumbai,Hyderabad,1803,2024-01-24 08:00:00,43,-5,14278,On Time
505698,IndiGo,Delhi,Delhi,2178,2024-01-24 09:00:00,16,95,3787,On Time
505699,Akasa Air,Bengaluru,Chennai,333,2024-01-24 10:00:00,82,16,9843,On Time
505700,IndiGo,Delhi,Bengaluru,1604,2024-01-24 11:00:00,38,28,13027,On Time
505701,Akasa Air,Chennai,Kolkata,781,2024-01-24 12:00:00,170,178,4775,Delayed
505702,SpiceJet,Hyderabad,Chennai,2057,2024-01-24 13:00:00,83,119,14371,On Time
505703,Vistara,Hyderabad,Hyderabad,1330,2024-01-24 14:00:00,56,172,2608,Delayed
505704,Akasa Air,Mumbai,Hyderabad,1980,2024-01-24 15:00:00,20,132,14916,Delayed
505705,Air India,Kolkata,Bengaluru,341,2024-01-24 16:00:00,57,16,11668,Delayed
505706,Vistara,Mumbai,Mumbai,1793,2024-01-24 17:00:00,102,7,14880,On Time
505707,Air India,Bengaluru,Hyderabad,2300,2024-01-24 18:00:00,22,154,8854,Delayed
505708,Vistara,Delhi,Kolkata,1571,2024-01-24 19:00:00,18,177,12722,Delayed
505709,Akasa Air,Chennai,Kolkata,727,2024-01-24 20:00:00,48,5,3231,On Time
505710,Akasa Air,Chennai,Chennai,630,2024-01-24 21:00:00,89,163,15199,On Time
505711,SpiceJet,Delhi,Bengaluru,1871,2024-01-24 22:00:00,156,143,10152,On Time
505712,IndiGo,Hyderabad,Kolkata,1401,2024-01-24 23:00:00,74,33,9148,On Time
505713,Akasa Air,Mumbai,Hyderabad,1459,2024-01-25 00:00:00,172,84,8106,Cancelled
505714,Akasa Air,Hyderabad,Hyderabad,1506,2024-01-25 01:00:00,68,75,15163,Delayed
505715,Vistara,Kolkata,Bengaluru,1168,2024-01-25 02:00:00,124,99,7925,Delayed
505716,Air India,Kolkata,Chennai,957,2024-01-25 03:00:00,166,17,4401,On Time
505717,Vistara,Hyderabad,Chennai,2140,2024-01-25 04:00:00,39,51,6531,Delayed
505718,Akasa Air,Kolkata,Mumbai,471,2024-01-25 05:00:00,174,188,7260,Delayed
505719,SpiceJet,Hyderabad,Kolkata,2404,2024-01-25 06:00:00,96,48,11243,On Time
505720,Air India,Delhi,Hyderabad,1535,2024-01-25 07:00:00,48,173,13411,On Time
505721,IndiGo,Kolkata,Mumbai,1638,2024-01-25 08:00:00,126,186,11769,On Time
505722,Air India,Kolkata,Chennai,921,2024-01-25 09:00:00,42,140,8686,Delayed
505723,Vistara,Delhi,Hyderabad,1411,2024-01-25 10:00:00,122,159,17189,Delayed
505724,Vistara,Bengaluru,Kolkata,494,2024-01-25 11:00:00,-9,36,16526,Delayed
505725,Akasa Air,Bengaluru,Delhi,515,2024-01-25 12:00:00,133,149,7976,Delayed
505726,SpiceJet,Kolkata,Chennai,1282,2024-01-25 13:00:00,47,165,4583,Delayed
505727,IndiGo,Kolkata,Delhi,1502,2024-01-25 14:00:00,131,60,12933,On Time
505728,Air India,Kolkata,Mumbai,323,2024-01-25 15:00:00,153,98,10676,On Time
505729,Air India,Hyderabad,Bengaluru,514,2024-01-25 16:00:00,59,118,14607,On Time
505730,SpiceJet,Bengaluru,Bengaluru,2467,2024-01-25 17:00:00,83,192,12989,On Time
505731,SpiceJet,Hyderabad,Mumbai,1356,2024-01-25 18:00:00,159,101,6104,On Time
505732,Akasa Air,Chennai,Delhi,520,2024-01-25 19:00:00,121,181,16478,Delayed
505733,Vistara,Bengaluru,Chennai,2017,2024-01-25 20:00:00,25,-2,15884,On Time
505734,Air India,Hyderabad,Bengaluru,595,2024-01-25 21:00:00,110,4,5016,On Time
505735,SpiceJet,Delhi,Delhi,369,2024-01-25 22:00:00,131,160,13619,On Time
505736,IndiGo,Kolkata,Bengaluru,1329,2024-01-25 23:00:00,116,136,9448,On Time
505737,IndiGo,Bengaluru,Chennai,1888,2024-01-26 00:00:00,178,133,6972,Delayed
505738,IndiGo,Kolkata,Delhi,1473,2024-01-26 01:00:00,130,193,12559,Delayed
505739,Air India,Hyderabad,Mumbai,368,2024-01-26 02:00:00,28,159,12091,Delayed
505740,Air India,Kolkata,Chennai,931,2024-01-26 03:00:00,39,70,12408,On Time
505741,Air India,Chennai,Kolkata,2375,2024-01-26 04:00:00,122,3,8783,On Time
505742,IndiGo,Kolkata,Delhi,879,2024-01-26 05:00:00,145,-13,12932,On Time
505743,Air India,Chennai,Hyderabad,1248,2024-01-26 06:00:00,126,107,6134,On Time
505744,Akasa Air,Chennai,Delhi,1986,2024-01-26 07:00:00,70,49,13422,On Time
505745,Vistara,Delhi,Delhi,696,2024-01-26 08:00:00,133,8,6941,Delayed
505746,Air India,Kolkata,Kolkata,1312,2024-01-26 09:00:00,26,194,7029,On Time
505747,IndiGo,Bengaluru,Chennai,1733,2024-01-26 10:00:00,133,192,13423,Cancelled
505748,Vistara,Delhi,Bengaluru,1933,2024-01-26 11:00:00,87,72,5169,On Time
505749,Vistara,Bengaluru,Mumbai,2480,2024-01-26 12:00:00,17,182,9007,On Time
505750,Vistara,Kolkata,Bengaluru,1947,2024-01-26 13:00:00,120,83,6644,On Time
505751,Vistara,Mumbai,Bengaluru,381,2024-01-26 14:00:00,158,190,4590,On Time
505752,Akasa Air,Hyderabad,Kolkata,728,2024-01-26 15:00:00,67,166,16654,On Time
505753,IndiGo,Mumbai,Chennai,733,2024-01-26 16:00:00,109,135,4453,On Time
505754,Vistara,Mumbai,Mumbai,2256,2024-01-26 17:00:00,84,23,17277,On Time
505755,SpiceJet,Kolkata,Hyderabad,423,2024-01-26 18:00:00,64,20,2731,On Time
505756,SpiceJet,Delhi,Mumbai,771,2024-01-26 19:00:00,-10,1,6529,On Time
505757,Akasa Air,Mumbai,Delhi,382,2024-01-26 20:00:00,103,132,13080,Delayed
505758,Air India,Chennai,Mumbai,1169,2024-01-26 21:00:00,75,160,11593,Delayed
505759,Vistara,Bengaluru,Kolkata,1338,2024-01-26 22:00:00,14,171,17224,On Time
505760,Akasa Air,Kolkata,Bengaluru,1506,2024-01-26 23:00:00,115,130,12547,Delayed
505761,Akasa Air,Kolkata,Kolkata,1845,2024-01-27 00:00:00,-9,179,10804,On Time
505762,IndiGo,Mumbai,Bengaluru,1798,2024-01-27 01:00:00,158,168,16435,On Time
505763,Air India,Chennai,Chennai,592,2024-01-27 02:00:00,28,135,7623,On Time
505764,Air India,Chennai,Delhi,2471,2024-01-27 03:00:00,114,144,7020,Delayed
505765,SpiceJet,Kolkata,Delhi,2379,2024-01-27 04:00:00,80,22,13809,Delayed
505766,SpiceJet,Chennai,Bengaluru,336,2024-01-27 05:00:00,171,1,3501,Delayed
505767,Akasa Air,Kolkata,Mumbai,1480,2024-01-27 06:00:00,138,190,4143,On Time
505768,SpiceJet,Delhi,Chennai,553,2024-01-27 07:00:00,98,31,7784,On Time
505769,Akasa Air,Delhi,Mumbai,784,2024-01-27 08:00:00,32,178,4784,Delayed
505770,SpiceJet,Kolkata,Hyderabad,964,2024-01-27 09:00:00,-4,83,6518,On Time
505771,Air India,Mumbai,Bengaluru,1995,2024-01-27 10:00:00,66,154,13781,On Time
505772,Air India,Hyderabad,Hyderabad,713,2024-01-27 11:00:00,81,19,17632,Delayed
505773,SpiceJet,Bengaluru,Delhi,1580,2024-01-27 12:00:00,82,28,17964,Cancelled
505774,Akasa Air,Mumbai,Mumbai,1413,2024-01-27 13:00:00,74,22,9296,On Time
505775,Vistara,Delhi,Delhi,1398,2024-01-27 14:00:00,19,61,11149,On Time
505776,Akasa Air,Chennai,Delhi,470,2024-01-27 15:00:00,4,41,15831,On Time
505777,IndiGo,Chennai,Bengaluru,2441,2024-01-27 16:00:00,74,163,2733,On Time
505778,IndiGo,Bengaluru,Mumbai,2268,2024-01-27 17:00:00,57,155,15473,Delayed
505779,Vistara,Bengaluru,Hyderabad,2421,2024-01-27 18:00:00,14,41,4405,Delayed
505780,Vistara,Chennai,Hyderabad,2345,2024-01-27 19:00:00,165,154,16756,On Time
505781,Akasa Air,Hyderabad,Chennai,599,2024-01-27 20:00:00,83,40,15109,On Time
505782,SpiceJet,Chennai,Chennai,976,2024-01-27 21:00:00,44,57,4050,On Time
505783,SpiceJet,Bengaluru,Hyderabad,559,2024-01-27 22:00:00,40,109,6256,Cancelled
505784,Akasa Air,Mumbai,Chennai,1034,2024-01-27 23:00:00,87,159,17060,On Time
505785,IndiGo,Hyderabad,Delhi,374,2024-01-28 00:00:00,121,160,11071,On Time
505786,Akasa Air,Bengaluru,Mumbai,895,2024-01-28 01:00:00,38,13,17068,On Time
505787,Vistara,Chennai,Mumbai,1930,2024-01-28 02:00:00,60,152,4985,Delayed
505788,SpiceJet,Mumbai,Mumbai,1117,2024-01-28 03:00:00,35,61,6862,Delayed
505789,Air India,Hyderabad,Hyderabad,818,2024-01-28 04:00:00,148,140,8622,On Time
505790,Akasa Air,Hyderabad,Delhi,2319,2024-01-28 05:00:00,125,77,10302,On Time
505791,Vistara,Mumbai,Bengaluru,1269,2024-01-28 06:00:00,35,168,17626,On Time
505792,Air India,Hyderabad,Kolkata,1997,2024-01-28 07:00:00,71,16,7332,On Time
505793,SpiceJet,Mumbai,Chennai,1264,2024-01-28 08:00:00,164,43,15207,Delayed
505794,SpiceJet,Delhi,Chennai,1093,2024-01-28 09:00:00,-2,-3,11274,On Time
505795,SpiceJet,Delhi,Delhi,877,2024-01-28 10:00:00,67,174,17934,On Time
505796,IndiGo,Bengaluru,Bengaluru,719,2024-01-28 11:00:00,153,79,13098,On Time
505797,Air India,Delhi,Kolkata,789,2024-01-28 12:00:00,173,174,12881,On Time
505798,Air India,Bengaluru,Mumbai,887,2024-01-28 13:00:00,59,60,12448,Delayed
505799,IndiGo,Mumbai,Hyderabad,1006,2024-01-28 14:00:00,174,146,10340,Delayed
505800,SpiceJet,Bengaluru,Bengaluru,2023,2024-01-28 15:00:00,42,26,12631,On Time
505801,Air India,Kolkata,Mumbai,1512,2024-01-28 16:00:00,61,-11,17043,Delayed
505802,Vistara,Chennai,Mumbai,2018,2024-01-28 17:00:00,-10,112,6324,Delayed
505803,Vistara,Hyderabad,Kolkata,978,2024-01-28 18:00:00,162,-10,11795,On Time
505804,SpiceJet,Chennai,Mumbai,857,2024-01-28 19:00:00,126,27,4633,On Time
505805,Air India,Mumbai,Bengaluru,2356,2024-01-28 20:00:00,122,104,6333,On Time
505806,Air India,Chennai,Chennai,1644,2024-01-28 21:00:00,95,33,13954,On Time
505807,SpiceJet,Delhi,Kolkata,731,2024-01-28 22:00:00,56,31,16967,On Time
505808,Air India,Bengaluru,Bengaluru,2153,2024-01-28 23:00:00,93,189,8963,Delayed
505809,IndiGo,Chennai,Mumbai,670,2024-01-29 00:00:00,120,117,3727,Delayed
505810,Akasa Air,Hyderabad,Delhi,1140,2024-01-29 01:00:00,114,97,17787,Delayed
505811,Vistara,Chennai,Mumbai,1564,2024-01-29 02:00:00,108,100,8949,On Time
505812,Akasa Air,Chennai,Bengaluru,775,2024-01-29 03:00:00,101,72,14688,On Time
505813,Vistara,Kolkata,Mumbai,1707,2024-01-29 04:00:00,146,167,3207,On Time
505814,Akasa Air,Bengaluru,Chennai,1888,2024-01-29 05:00:00,86,103,6656,On Time
505815,Vistara,Kolkata,Kolkata,1850,2024-01-29 06:00:00,32,64,11260,Delayed
505816,Air India,Mumbai,Hyderabad,1940,2024-01-29 07:00:00,132,82,14396,On Time
505817,Akasa Air,Delhi,Mumbai,1119,2024-01-29 08:00:00,143,132,12553,On Time
505818,SpiceJet,Delhi,Mumbai,1138,2024-01-29 09:00:00,69,28,2731,Delayed
505819,SpiceJet,Kolkata,Hyderabad,1699,2024-01-29 10:00:00,0,193,17448,Delayed
505820,Air India,Delhi,Chennai,1125,2024-01-29 11:00:00,129,57,8302,On Time
505821,Air India,Kolkata,Hyderabad,1881,2024-01-29 12:00:00,162,165,5665,On Time
505822,Akasa Air,Mumbai,Kolkata,2029,2024-01-29 13:00:00,64,100,3180,On Time
505823,Akasa Air,Hyderabad,Bengaluru,915,2024-01-29 14:00:00,129,31,10368,On Time
505824,SpiceJet,Delhi,Bengaluru,1881,2024-01-29 15:00:00,49,184,10688,On Time
505825,Akasa Air,Mumbai,Bengaluru,1520,2024-01-29 16:00:00,101,-14,6390,On Time
505826,IndiGo,Hyderabad,Mumbai,1195,2024-01-29 17:00:00,19,7,15408,Cancelled
505827,Akasa Air,Delhi,Chennai,1345,2024-01-29 18:00:00,16,60,15600,Delayed
505828,IndiGo,Hyderabad,Chennai,338,2024-01-29 19:00:00,1,134,9609,On Time
505829,Akasa Air,Hyderabad,Kolkata,2145,2024-01-29 20:00:00,65,58,8637,On Time
505830,Akasa Air,Bengaluru,Hyderabad,1732,2024-01-29 21:00:00,62,156,8022,On Time
505831,Air India,Mumbai,Delhi,1026,2024-01-29 22:00:00,148,55,13632,On Time
505832,Akasa Air,Bengaluru,Delhi,786,2024-01-29 23:00:00,61,110,7859,On Time
505833,IndiGo,Delhi,Bengaluru,1787,2024-01-30 00:00:00,76,168,6238,On Time
505834,SpiceJet,Bengaluru,Bengaluru,593,2024-01-30 01:00:00,120,74,17390,On Time
505835,Akasa Air,Chennai,Mumbai,565,2024-01-30 02:00:00,103,109,15324,Delayed
505836,Akasa Air,Chennai,Hyderabad,1392,2024-01-30 03:00:00,138,13,15718,On Time
505837,Vistara,Mumbai,Hyderabad,1976,2024-01-30 04:00:00,138,52,15569,On Time
505838,Air India,Mumbai,Delhi,1124,2024-01-30 05:00:00,-9,38,13904,On Time
505839,SpiceJet,Chennai,Mumbai,2379,2024-01-30 06:00:00,34,26,13507,On Time
505840,Air India,Chennai,Delhi,316,2024-01-30 07:00:00,164,182,15860,Cancelled
505841,SpiceJet,Bengaluru,Kolkata,1133,2024-01-30 08:00:00,72,53,2737,On Time
505842,Akasa Air,Hyderabad,Chennai,1385,2024-01-30 09:00:00,48,85,4167,Delayed
505843,SpiceJet,Hyderabad,Mumbai,1965,2024-01-30 10:00:00,70,183,8047,On Time
505844,IndiGo,Mumbai,Mumbai,914,2024-01-30 11:00:00,72,169,14704,Cancelled
505845,Vistara,Bengaluru,Bengaluru,1600,2024-01-30 12:00:00,88,127,17002,On Time
505846,SpiceJet,Chennai,Chennai,646,2024-01-30 13:00:00,54,49,12376,On Time
505847,Air India,Delhi,Hyderabad,2059,2024-01-30 14:00:00,134,198,5664,On Time
505848,Vistara,Hyderabad,Bengaluru,1496,2024-01-30 15:00:00,115,33,3235,Delayed
505849,SpiceJet,Hyderabad,Bengaluru,339,2024-01-30 16:00:00,158,73,7861,Delayed
505850,Vistara,Delhi,Hyderabad,1013,2024-01-30 17:00:00,19,1,9240,On Time
505851,Vistara,Delhi,Chennai,2412,2024-01-30 18:00:00,144,197,11578,Delayed
505852,Air India,Hyderabad,Hyderabad,518,2024-01-30 19:00:00,126,71,11071,Delayed
505853,Vistara,Hyderabad,Bengaluru,1706,2024-01-30 20:00:00,38,166,15790,On Time
505854,Akasa Air,Bengaluru,Bengaluru,2149,2024-01-30 21:00:00,51,179,9464,Delayed
505855,Akasa Air,Hyderabad,Kolkata,1426,2024-01-30 22:00:00,86,141,4750,On Time
505856,Vistara,Kolkata,Mumbai,2032,2024-01-30 23:00:00,8,3,2536,On Time
505857,SpiceJet,Mumbai,Chennai,2270,2024-01-31 00:00:00,72,-14,2984,On Time
505858,IndiGo,Delhi,Hyderabad,733,2024-01-31 01:00:00,-8,154,5180,On Time
505859,Air India,Delhi,Mumbai,1732,2024-01-31 02:00:00,138,181,3921,On Time
505860,Air India,Hyderabad,Chennai,1973,2024-01-31 03:00:00,54,57,17112,On Time
505861,Vistara,Delhi,Bengaluru,1707,2024-01-31 04:00:00,155,173,3543,On Time
505862,SpiceJet,Chennai,Kolkata,1821,2024-01-31 05:00:00,118,50,6018,On Time
505863,Vistara,Hyderabad,Mumbai,2336,2024-01-31 06:00:00,149,77,13820,On Time
505864,IndiGo,Mumbai,Kolkata,916,2024-01-31 07:00:00,91,99,10325,Delayed
505865,Akasa Air,Mumbai,Mumbai,2389,2024-01-31 08:00:00,47,36,14245,On Time
505866,SpiceJet,Mumbai,Hyderabad,1687,2024-01-31 09:00:00,54,31,4751,Delayed
505867,Vistara,Delhi,Bengaluru,1864,2024-01-31 10:00:00,80,78,4266,On Time
505868,IndiGo,Bengaluru,Delhi,894,2024-01-31 11:00:00,168,114,3473,On Time
505869,Vistara,Hyderabad,Hyderabad,1387,2024-01-31 12:00:00,-8,18,14723,On Time
505870,Akasa Air,Hyderabad,Delhi,585,2024-01-31 13:00:00,144,24,11337,On Time
505871,Akasa Air,Delhi,Chennai,2232,2024-01-31 14:00:00,25,86,8947,Delayed
505872,Air India,Mumbai,Bengaluru,2353,2024-01-31 15:00:00,34,19,17187,On Time
505873,IndiGo,Bengaluru,Chennai,567,2024-01-31 16:00:00,124,102,5657,Delayed
505874,Air India,Mumbai,Mumbai,1254,2024-01-31 17:00:00,144,137,13711,Delayed
505875,Air India,Delhi,Chennai,468,2024-01-31 18:00:00,121,43,7363,On Time
505876,Air India,Bengaluru,Chennai,1309,2024-01-31 19:00:00,39,123,4529,On Time
505877,IndiGo,Delhi,Bengaluru,929,2024-01-31 20:00:00,106,108,7566,On Time
505878,Akasa Air,Kolkata,Chennai,671,2024-01-31 21:00:00,164,34,15469,Cancelled
505879,Air India,Kolkata,Delhi,949,2024-01-31 22:00:00,133,-11,12782,On Time
505880,IndiGo,Kolkata,Kolkata,1167,2024-01-31 23:00:00,140,124,16028,On Time
505881,IndiGo,Chennai,Kolkata,665,2024-02-01 00:00:00,172,191,6714,On Time
505882,Akasa Air,Mumbai,Hyderabad,1935,2024-02-01 01:00:00,42,4,12070,On Time
505883,SpiceJet,Delhi,Hyderabad,516,2024-02-01 02:00:00,51,188,2679,On Time
505884,Vistara,Mumbai,Mumbai,2019,2024-02-01 03:00:00,65,57,8113,Delayed
505885,IndiGo,Chennai,Kolkata,582,2024-02-01 04:00:00,126,158,6429,Delayed
505886,Akasa Air,Bengaluru,Bengaluru,787,2024-02-01 05:00:00,79,86,2523,On Time
